Date,Visitor,Visitor Score,Home Team,Home Score,Line
10/27/2007,Clemson,30,Maryland,17,-3.5
10/27/2007,Virginia,24,No Carolina State,29,-3.5
10/27/2007,Nebraska,25,Texas,28,20.5
10/27/2007,Idaho,21,Nevada-Reno,37,18.0
10/27/2007,Rice,21,Marshall,34,9.0
10/27/2007,Utah,27,Colorado State,3,-5.0
10/27/2007,Ohio,38,Bowling Green,27,7.5
10/27/2007,Stanford,6,Oregon State,23,14.0
10/27/2007,U.C.L.A.,7,Washington State,27,-6.0
10/27/2007,South Carolina,24,Tennessee,27,3.0
10/27/2007,Northern Illinois,21,Toledo,70,3.5
10/27/2007,Mississippi State,31,Kentucky,14,13.5
10/27/2007,West Virginia,31,Rutgers,3,-6.0
10/27/2007,Ohio State,37,Penn State,17,-3.5
10/27/2007,Houston,34,UTEP,31,-6.0
10/27/2007,California,20,Arizona State,31,3.0
10/27/2007,New Mexico State,13,Hawaii,50,30.5
10/27/2007,Florida Intl,10,Arkansas,58,41.0
10/27/2007,UL-Monroe,33,Florida Atlantic,30,6.5
10/27/2007,Troy,27,Arkansas State,0,-5.0
10/27/2007,Middle Tennessee,48,North Texas,28,-13.0
10/27/2007,No Carolina Central,14,Western Kentucky,50, 
10/27/2007,Delaware,59,Navy,52, 
10/28/2007,U-C-F,34,Southern Miss,17,3.0
11/01/2007,Virginia Tech,27,Georgia Tech,3,2.5
11/02/2007,Temple,7,Ohio,23,9.5
11/02/2007,Akron,20,Bowling Green,44,7.0
11/02/2007,Nevada-Reno,40,New Mexico State,38,-7.0
11/03/2007,Ball State,20,Indiana,38,7.0
11/03/2007,Rutgers,19,Connecticut,38,0.0
11/03/2007,Cincinnati,38,South Florida,33,5.0
11/03/2007,Iowa,28,Northwestern,17,2.0
11/03/2007,Maryland,13,North Carolina,16,2.0
11/03/2007,No Carolina State,19,Miami-Florida,16,10.0
11/03/2007,Clemson,47,Duke,10,-17.5
11/03/2007,Vanderbilt,22,Florida,49,14.5
11/03/2007,South Carolina,36,Arkansas,48,5.5
11/03/2007,Colorado State,16,Brigham Young,35,21.0
11/03/2007,Kansas State,20,Iowa State,31,-14.5
11/03/2007,Nebraska,39,Kansas,76,18.5
11/03/2007,East Carolina,56,Memphis,40,-5.0
11/03/2007,Purdue,19,Penn State,26,8.0
11/03/2007,Navy,46,Notre Dame,44,3.5
11/03/2007,San Jose State,7,Boise State,42,25.5
11/03/2007,UTEP,48,Rice,56,-7.5
11/03/2007,Louisiana State,41,Alabama,34,-6.5
11/03/2007,U.C.L.A.,27,Arizona,34,0.0
11/03/2007,Arizona State,23,Oregon,35,9.0
11/03/2007,Buffalo,28,Miami-Ohio,31,6.0
11/03/2007,Army,10,Air Force,30,17.0
11/03/2007,Marshall,13,U-C-F,47,13.5
11/03/2007,Michigan,28,Michigan State,24,-4.0
11/03/2007,Texas A+M,14,Oklahoma,42,21.0
11/03/2007,Wisconsin,17,Ohio State,38,16.0
11/03/2007,Utah State,27,Fresno State,38,20.5
11/03/2007,Louisiana Tech,28,Idaho,16,-3.5
11/03/2007,New Mexico,0,Texas Christian,37,3.5
11/03/2007,Washington,27,Stanford,9,-3.0
11/03/2007,Eastern Michigan,28,Toledo,52,8.0
11/03/2007,Texas Tech,38,Baylor,7,-21.0
11/03/2007,Texas,38,Oklahoma State,35,-1.5
11/03/2007,Missouri,55,Colorado,10,-3.5
11/03/2007,Wake Forest,16,Virginia,17,1.5
11/03/2007,Southern Miss,37,U-A-B,7,-11.0
11/03/2007,Syracuse,17,Pittsburgh,20,13.0
11/03/2007,Florida State,27,Boston College,17,6.5
11/03/2007,Tulsa,49,Tulane,25,-7.0
11/03/2007,Oregon State,3,Southern Cal,24,17.0
11/03/2007,Illinois,44,Minnesota,17,-11.5
11/03/2007,Wyoming,24,San Diego State,27,-4.0
11/03/2007,Washington State,17,California,20,15.5
11/03/2007,Florida Intl,24,Arkansas State,27,17.0
11/03/2007,Troy,34,Georgia,44,14.0
11/03/2007,UL-Lafayette,7,Tennessee,59,27.5
11/03/2007,Middle Tennessee,43,UL-Monroe,40,-3.0
11/03/2007,Tennessee Tech,3,Auburn,35, 
11/03/2007,Western Kentucky,28,Chattanooga,21, 
11/03/2007,Northwestern St(LA),31,Mississippi,38, 
11/04/2007,S-M-U,28,Houston,38,20.5
11/06/2007,Central Michigan,34,Western Michigan,31,-3.5
11/07/2007,Ohio,37,Akron,48,-3.0
11/08/2007,Louisville,31,West Virginia,38,17.0
11/08/2007,Texas Christian,22,Brigham Young,27,7.0
11/09/2007,Bowling Green,39,Eastern Michigan,32,-3.5
11/09/2007,Rutgers,41,Army,6,-20.0
11/10/2007,Indiana,28,Northwestern,31,-2.0
11/10/2007,Michigan State,48,Purdue,31,4.0
11/10/2007,Virginia,48,Miami-Florida,0,3.5
11/10/2007,Wake Forest,10,Clemson,44,9.0
11/10/2007,Penn State,31,Temple,0,-25.5
11/10/2007,Georgia Tech,41,Duke,24,-14.0
11/10/2007,South Florida,41,Syracuse,10,-19.0
11/10/2007,Kentucky,27,Vanderbilt,20,-4.0
11/10/2007,Connecticut,3,Cincinnati,27,7.0
11/10/2007,Colorado,28,Iowa State,31,-4.0
11/10/2007,Air Force,41,Notre Dame,24,-3.0
11/10/2007,Colorado State,23,New Mexico,26,9.0
11/10/2007,Houston,7,Tulsa,56,0.0
11/10/2007,Rice,43,S-M-U,42,6.0
11/10/2007,Boise State,52,Utah State,0,-24.0
11/10/2007,Wyoming,0,Utah,50,13.5
11/10/2007,Arizona State,24,U.C.L.A.,20,-7.0
11/10/2007,Alabama,12,Mississippi State,17,-3.5
11/10/2007,Arkansas,13,Tennessee,34,-1.5
11/10/2007,Auburn,20,Georgia,45,2.5
11/10/2007,Stanford,17,Washington State,33,12.0
11/10/2007,Kansas State,31,Nebraska,73,-7.5
11/10/2007,Minnesota,16,Iowa,21,14.5
11/10/2007,Texas A+M,26,Missouri,40,18.5
11/10/2007,Michigan,21,Wisconsin,37,-2.5
11/10/2007,Illinois,28,Ohio State,21,15.0
11/10/2007,Florida State,21,Virginia Tech,40,7.0
11/10/2007,New Mexico State,17,San Jose State,51,5.0
11/10/2007,Kent State,20,Northern Illinois,27,-3.5
11/10/2007,East Carolina,7,Marshall,26,-7.0
11/10/2007,Memphis,29,Southern Miss,26,16.5
11/10/2007,Boston College,35,Maryland,42,-7.0
11/10/2007,Texas Tech,43,Texas,59,6.5
11/10/2007,Baylor,21,Oklahoma,52,39.0
11/10/2007,North Carolina,27,No Carolina State,31,3.5
11/10/2007,Kansas,43,Oklahoma State,28,-5.0
11/10/2007,UTEP,19,Tulane,34,-3.5
11/10/2007,Florida,51,South Carolina,31,-6.5
11/10/2007,U-C-F,45,U-A-B,31,-20.0
11/10/2007,Louisiana Tech,10,Louisiana State,58,36.5
11/10/2007,Southern Cal,24,California,17,-4.5
11/10/2007,Washington,23,Oregon State,29,3.5
11/10/2007,San Diego State,38,Nevada-Las Vegas,30,3.0
11/10/2007,Fresno State,30,Hawaii,37,19.5
11/10/2007,UL-Lafayette,34,Middle Tennessee,24,13.5
11/10/2007,Navy,74,North Texas,62,-16.0
11/10/2007,Arkansas State,31,Florida Atlantic,34,6.5
11/10/2007,Troy,21,Western Kentucky,17, 
11/10/2007,Grambling,14,UL-Monroe,28, 
11/13/2007,Toledo,20,Ball State,41,7.0
11/14/2007,Akron,0,Miami-Ohio,7,7.5
11/15/2007,Oregon,24,Arizona,34,-11.0
11/15/2007,North Texas,27,Arkansas State,31,15.5
11/16/2007,Eastern Michigan,48,Central Michigan,45,14.0
11/16/2007,Hawaii,28,Nevada-Reno,26,-5.5
11/17/2007,Western Michigan,28,Iowa,19,14.0
11/17/2007,Kent State,14,Temple,24,-1.0
11/17/2007,North Carolina,25,Georgia Tech,27,11.0
11/17/2007,Penn State,31,Michigan State,35,-2.5
11/17/2007,West Virginia,28,Cincinnati,23,-5.5
11/17/2007,Syracuse,7,Connecticut,30,20.0
11/17/2007,Purdue,24,Indiana,27,-2.0
11/17/2007,Vanderbilt,24,Tennessee,25,11.5
11/17/2007,Bowling Green,31,Buffalo,17,1.5
11/17/2007,Tulsa,49,Army,39,-15.5
11/17/2007,Brigham Young,35,Wyoming,10,-10.5
11/17/2007,San Diego State,23,Air Force,55,12.5
11/17/2007,Mississippi State,31,Arkansas,45,12.5
11/17/2007,Utah State,35,New Mexico State,17,6.5
11/17/2007,Oklahoma State,45,Baylor,14,-14.0
11/17/2007,Oklahoma,27,Texas Tech,34,-7.5
11/17/2007,Iowa State,7,Kansas,45,27.5
11/17/2007,Idaho,14,Boise State,58,33.5
11/17/2007,Duke,7,Notre Dame,28,7.0
11/17/2007,U-C-F,49,S-M-U,20,-10.5
11/17/2007,Tulane,45,Rice,31,2.0
11/17/2007,Marshall,28,Houston,35,11.5
11/17/2007,Northern Illinois,24,Navy,35,17.0
11/17/2007,U-A-B,9,Memphis,25,9.5
11/17/2007,California,23,Washington,37,-7.0
11/17/2007,Louisiana State,41,Mississippi,24,-20.0
11/17/2007,Kentucky,13,Georgia,24,7.5
11/17/2007,Missouri,49,Kansas State,32,-7.0
11/17/2007,Ohio State,14,Michigan,3,-4.0
11/17/2007,Miami-Florida,14,Virginia Tech,44,17.5
11/17/2007,Boston College,20,Clemson,17,9.0
11/17/2007,Maryland,16,Florida State,24,7.5
11/17/2007,New Mexico,10,Utah,28,14.5
11/17/2007,Oregon State,52,Washington State,17,3.0
11/17/2007,San Jose State,23,Louisiana Tech,27,6.0
11/17/2007,No Carolina State,18,Wake Forest,38,6.5
11/17/2007,Louisville,17,South Florida,55,8.5
11/17/2007,Wisconsin,41,Minnesota,34,-14.0
11/17/2007,Nevada-Las Vegas,10,Texas Christian,34,20.0
11/17/2007,Southern Miss,56,UTEP,30,-3.0
11/17/2007,Pittsburgh,16,Rutgers,20,12.0
11/17/2007,Northwestern,22,Illinois,41,13.5
11/17/2007,UL-Monroe,21,Alabama,14,24.0
11/17/2007,UL-Lafayette,38,Florida Intl,28,-2.5
11/17/2007,Florida Atlantic,20,Florida,59,34.0
11/17/2007,Morehead State,12,Western Kentucky,52, 
11/17/2007,Georgia Southern,34,Colorado State,42, 
11/20/2007,Middle Tennessee,7,Troy,45,13.5
11/22/2007,Southern Cal,44,Arizona State,21,-3.5
11/23/2007,Central Michigan,35,Akron,32,-3.5
11/23/2007,Nebraska,51,Colorado,65,3.0
11/23/2007,Mississippi,14,Mississippi State,17,5.0
11/23/2007,Wyoming,28,Colorado State,36,3.5
11/23/2007,Toledo,10,Bowling Green,37,7.0
11/23/2007,Arkansas,50,Louisiana State,48,13.0
11/23/2007,Texas,30,Texas A+M,38,-7.0
11/23/2007,Boise State,27,Hawaii,39,3.0
11/24/2007,South Florida,48,Pittsburgh,37,-9.0
11/24/2007,Connecticut,21,West Virginia,66,21.0
11/24/2007,UTEP,20,U-C-F,36,21.0
11/24/2007,Missouri,36,Kansas,28,1.0
11/24/2007,Duke,14,North Carolina,20,14.0
11/24/2007,Wake Forest,31,Vanderbilt,17,1.0
11/24/2007,Maryland,37,No Carolina State,0,1.0
11/24/2007,Cincinnati,52,Syracuse,31,-21.0
11/24/2007,Clemson,23,South Carolina,21,-3.0
11/24/2007,Buffalo,30,Kent State,23,1.5
11/24/2007,Tulane,12,East Carolina,35,12.0
11/24/2007,Tennessee,52,Kentucky,50,2.5
11/24/2007,Miami-Ohio,29,Ohio,38,0.0
11/24/2007,Utah,10,Brigham Young,17,4.0
11/24/2007,S-M-U,52,Memphis,55,7.5
11/24/2007,Tulsa,48,Rice,43,-14.0
11/24/2007,Oregon,0,U.C.L.A.,16,-3.0
11/24/2007,Alabama,10,Auburn,17,6.0
11/24/2007,Georgia,31,Georgia Tech,17,-4.0
11/24/2007,Utah State,24,Idaho,19,2.5
11/24/2007,Florida State,12,Florida,45,14.5
11/24/2007,Oklahoma State,17,Oklahoma,49,13.0
11/24/2007,Nevada-Reno,24,San Jose State,27,-3.5
11/24/2007,Ball State,27,Northern Illinois,21,-9.0
11/24/2007,U-A-B,39,Marshall,46,14.5
11/24/2007,Kansas State,29,Fresno State,45,-1.0
11/24/2007,Nevada-Las Vegas,6,New Mexico,27,12.0
11/24/2007,Washington State,42,Washington,35,6.5
11/24/2007,Temple,3,Western Michigan,16,14.0
11/24/2007,Miami-Florida,14,Boston College,28,14.5
11/24/2007,Virginia Tech,33,Virginia,21,-3.5
11/24/2007,Notre Dame,21,Stanford,14,5.0
11/24/2007,Texas Christian,45,San Diego State,33,-13.5
11/24/2007,Arkansas State,10,Southern Miss,16,14.0
11/24/2007,UL-Monroe,17,UL-Lafayette,11,-4.0
11/24/2007,Florida Atlantic,55,Florida Intl,23,-10.0
11/24/2007,Texas Southern,6,Houston,59, 
11/24/2007,Western Kentucky,26,North Texas,27, 
11/29/2007,Rutgers,38,Louisville,41,2.5
11/30/2007,Fresno State,30,New Mexico State,23,-13.5
12/01/2007,Army,3,Navy,38,14.0
12/01/2007,Louisiana Tech,10,Nevada-Reno,49,7.0
12/01/2007,U.C.L.A.,7,Southern Cal,24,19.5
12/01/2007,Oregon State,38,Oregon,31,1.5
12/01/2007,California,13,Stanford,20,-13.0
12/01/2007,Pittsburgh,13,West Virginia,9,28.5
12/01/2007,Arizona,17,Arizona State,20,6.5
12/01/2007,Washington,28,Hawaii,35,13.5
12/01/2007,Florida Atlantic,38,Troy,32,15.5
12/01/2007,North Texas,19,Florida Intl,38,-2.5
12/01/2007,Central Michigan,35,Miami-Ohio,10,-3.5
12/01/2007,Tulsa,25,U-C-F,44,7.5
12/01/2007,Virginia Tech,30,Boston College,16,-4.5
12/01/2007,Tennessee,14,Louisiana State,21,7.0
12/01/2007,Oklahoma,38,Missouri,17,-3.0
12/01/2007,Brigham Young,48,San Diego State,27,-16.5
