Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/04/2000,Tennessee,19,Memphis,17,-11.0
11/04/2000,Texas,29,Texas Tech,17,-10.5
11/04/2000,Texas A+M,21,Oklahoma State,16,-16.0
11/04/2000,Nevada-Las Vegas,16,Utah,38,-2.0
11/04/2000,Toledo,38,Northern Illinois,24,-4.5
11/04/2000,Iowa State,10,Kansas State,56,19.0
11/04/2000,Louisville,49,Southern Miss,28,14.0
11/04/2000,Southern Cal,44,Arizona State,38,3.0
11/04/2000,S-M-U,14,Rice,43,9.0
11/04/2000,Arizona,32,Washington,35,7.0
11/04/2000,Oregon State,38,California,32,-6.5
11/04/2000,Texas Christian,24,San Jose State,27,-11.5
11/04/2000,UTEP,45,Nevada-Reno,22,-23.0
11/04/2000,Idaho,16,North Texas,14,-14.0
11/04/2000,Boise State,42,Arkansas State,14,-14.0
11/04/2000,Oregon,27,Washington State,24,-9.5
11/04/2000,Houston,23,Tulane,41,2.0
11/04/2000,San Diego State,17,New Mexico,16,6.5
11/04/2000,Stanford,35,U.C.L.A.,37,8.0
11/04/2000,U-C-F,20,Louisiana Tech,16,-6.5
11/04/2000,Hawaii,27,Fresno State,45,23.5
11/04/2000,UL-Lafayette,21,UL-Monroe,18,2.5
11/04/2000,Clemson,7,Florida State,54,18.5
11/04/2000,Alabama,28,Louisiana State,30,2.5
11/04/2000,Utah State,44,New Mexico State,37,7.5
11/09/2000,Virginia,0,Georgia Tech,35,9.5
11/11/2000,Houston,20,East Carolina,62,14.5
11/11/2000,Syracuse,31,Temple,12,-9.5
11/11/2000,West Virginia,31,Rutgers,24,-16.0
11/11/2000,Northwestern,17,Iowa,27,-12.5
11/11/2000,Ohio State,24,Illinois,21,-8.0
11/11/2000,Purdue,10,Michigan State,30,-8.0
11/11/2000,Duke,31,No Carolina State,35,20.0
11/11/2000,Florida State,35,Wake Forest,6,-47.0
11/11/2000,Maryland,10,North Carolina,13,7.0
11/11/2000,Rhode Island,26,Connecticut,21, 
11/11/2000,South Carolina,21,Florida,41,14.0
11/11/2000,Wisconsin,43,Indiana,22,-6.5
11/11/2000,Ball State,3,Toledo,31,32.0
11/11/2000,Northern Illinois,32,Eastern Michigan,39,-14.0
11/11/2000,Penn State,11,Michigan,33,16.0
11/11/2000,Western Michigan,17,Central Michigan,21,-34.0
11/11/2000,Ohio,23,Bowling Green,21,-9.0
11/11/2000,Texas,51,Kansas,16,-13.0
11/11/2000,Vanderbilt,24,Kentucky,20,6.0
11/11/2000,Army,17,Louisville,38,18.5
11/11/2000,Cincinnati,13,Memphis,10,-2.0
11/11/2000,Colorado State,40,Air Force,44,-3.5
11/11/2000,Iowa State,35,Colorado,27,5.5
11/11/2000,Louisiana State,20,Mississippi,9,2.5
11/11/2000,Missouri,47,Baylor,22,-12.0
11/11/2000,Oklahoma,35,Texas A+M,31,-10.5
11/11/2000,Oklahoma State,0,Texas Tech,58,10.0
11/11/2000,Nebraska,28,Kansas State,29,-4.0
11/11/2000,South Florida,9,Middle Tennessee,45, 
11/11/2000,Utah,34,Wyoming,0,-14.0
11/11/2000,Utah State,38,Boise State,66,17.0
11/11/2000,Fresno State,7,Texas Christian,24,13.5
11/11/2000,Alabama,7,Mississippi State,29,7.0
11/11/2000,Boston College,16,Notre Dame,28,9.0
11/11/2000,California,17,Oregon,25,13.5
11/11/2000,Georgia,26,Auburn,29,2.5
11/11/2000,Southern Miss,33,U-A-B,30,-10.0
11/11/2000,New Mexico,14,Nevada-Las Vegas,18,8.5
11/11/2000,Arizona State,7,Stanford,29,2.5
11/11/2000,Jacksonville St,28,UL-Lafayette,14, 
11/11/2000,North Texas,28,Arkansas State,53,7.5
11/11/2000,Navy,38,Tulane,50,13.5
11/11/2000,Pittsburgh,7,Miami-Florida,35,20.0
11/11/2000,Virginia Tech,44,U-C-F,21,-16.0
11/11/2000,Washington State,33,Southern Cal,28,11.0
11/11/2000,Buffalo,14,Akron,49,28.5
11/11/2000,Louisiana Tech,42,UL-Monroe,19,-21.0
11/11/2000,Miami-Ohio,31,Marshall,51,5.0
11/11/2000,Tulsa,20,S-M-U,24,2.5
11/11/2000,U.C.L.A.,28,Washington,35,7.0
11/11/2000,Arkansas,20,Tennessee,63,14.5
11/11/2000,New Mexico State,41,Idaho,44,6.5
11/11/2000,Rice,21,UTEP,38,13.5
11/11/2000,Oregon State,33,Arizona,9,0.0
11/11/2000,Nevada-Reno,17,Hawaii,37,13.0
11/16/2000,Wyoming,13,Colorado State,37,29.0
11/18/2000,East Carolina,24,West Virginia,42,-2.5
11/18/2000,Illinois,23,Northwestern,61,8.0
11/18/2000,Indiana,13,Purdue,41,16.5
11/18/2000,North Carolina,59,Duke,21,-12.5
11/18/2000,Pittsburgh,7,Temple,0,-9.0
11/18/2000,Wake Forest,49,Navy,26,2.5
11/18/2000,Iowa,24,Minnesota,27,14.0
11/18/2000,Kansas State,28,Missouri,24,-21.5
11/18/2000,Michigan,38,Ohio State,26,2.5
11/18/2000,Georgia Tech,35,Maryland,22,-10.0
11/18/2000,Kentucky,20,Tennessee,59,20.0
11/18/2000,Mississippi,14,Georgia,32,8.0
11/18/2000,No Carolina State,17,Virginia,24,2.5
11/18/2000,South Carolina,14,Clemson,16,7.0
11/18/2000,Connecticut,0,Ball State,29,15.5
11/18/2000,Eastern Michigan,0,Western Michigan,28,26.5
11/18/2000,Miami-Ohio,17,Buffalo,16,-22.0
11/18/2000,Southern Miss,24,Cincinnati,27,-5.5
11/18/2000,U-A-B,27,Army,7,-7.5
11/18/2000,Arkansas,17,Mississippi State,10,17.0
11/18/2000,Akron,34,Kent State,6,-12.0
11/18/2000,Baylor,22,Oklahoma State,50,16.5
11/18/2000,Kansas,17,Iowa State,38,8.5
11/18/2000,Central Michigan,6,Northern Illinois,40,24.0
11/18/2000,Auburn,9,Alabama,0,-1.0
11/18/2000,Idaho,24,Boise State,66,14.5
11/18/2000,San Diego State,24,Air Force,45,9.5
11/18/2000,San Jose State,17,Tulsa,28,-10.0
11/18/2000,UL-Lafayette,38,Middle Tennessee,41,27.0
11/18/2000,Texas Tech,13,Oklahoma,27,24.5
11/18/2000,Wofford,14,UL-Monroe,6, 
11/18/2000,Rice,28,Nevada-Reno,34,-14.0
11/18/2000,UTEP,14,Texas Christian,47,12.0
11/18/2000,Louisville,32,Houston,13,-11.0
11/18/2000,Michigan State,23,Penn State,42,0.0
11/18/2000,Notre Dame,45,Rutgers,17,-23.0
11/18/2000,Oregon,13,Oregon State,23,4.5
11/18/2000,Southern Cal,38,U.C.L.A.,35,3.5
11/18/2000,Stanford,36,California,30,1.5
11/18/2000,New Mexico State,23,North Texas,30,-12.0
11/18/2000,Marshall,28,Ohio,38,2.0
11/18/2000,Washington,51,Washington State,3,-7.5
11/18/2000,Idaho State,27,Utah State,24, 
11/18/2000,Memphis,14,Tulane,37,-1.0
11/18/2000,New Mexico,13,Brigham Young,37,5.5
11/18/2000,Miami-Florida,26,Syracuse,0,-13.5
11/18/2000,S-M-U,7,Fresno State,14,18.0
11/18/2000,Florida,7,Florida State,30,11.5
11/18/2000,Louisiana Tech,10,Hawaii,27,-1.0
11/22/2000,Bowling Green,17,Toledo,51,24.5
11/23/2000,Mississippi State,30,Mississippi,45,-4.5
11/24/2000,Colorado,32,Nebraska,34,25.0
11/24/2000,East Carolina,14,Southern Miss,9,6.0
11/24/2000,Louisiana State,3,Arkansas,14,-3.0
11/24/2000,West Virginia,28,Pittsburgh,38,5.0
11/24/2000,Texas A+M,17,Texas,43,5.5
11/24/2000,Arizona State,30,Arizona,17,6.5
11/24/2000,Brigham Young,34,Utah,27,6.0
11/24/2000,Texas Christian,62,S-M-U,7,-23.0
11/25/2000,Virginia,21,Virginia Tech,42,20.0
11/25/2000,Wake Forest,14,No Carolina State,32,17.5
11/25/2000,Georgia Tech,27,Georgia,15,1.5
11/25/2000,Rutgers,21,Syracuse,49,25.0
11/25/2000,Tennessee,28,Vanderbilt,26,-16.5
11/25/2000,Nevada-Reno,3,Tulsa,38,12.5
11/25/2000,Boston College,6,Miami-Florida,52,26.0
11/25/2000,Fresno State,37,San Jose State,6,1.0
11/25/2000,Notre Dame,38,Southern Cal,21,0.0
11/25/2000,Oklahoma,12,Oklahoma State,7,-26.0
11/25/2000,Nevada-Las Vegas,31,San Diego State,24,-5.5
11/25/2000,Wisconsin,34,Hawaii,18,-19.0
12/02/2000,Army,28,Navy,30,-3.0
12/02/2000,Western Michigan,14,Marshall,19,-6.0
12/02/2000,Auburn,6,Florida,28,9.5
12/02/2000,Oklahoma,27,Kansas State,24,-2.0
12/02/2000,Nevada-Las Vegas,34,Hawaii,32,-8.0
