Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/01/2003,Western Michigan,27,Connecticut,41,15.0
11/01/2003,U-C-F,18,West Virginia,36,22.5
11/01/2003,Eastern Michigan,10,Central Michigan,38,7.0
11/01/2003,Arkansas,71,Kentucky,63,-5.0
11/01/2003,Virginia,37,No Carolina State,51,-1.0
11/01/2003,Tulane,17,Navy,35,10.0
11/01/2003,Ball State,23,Northern Illinois,48,16.5
11/01/2003,East Carolina,24,Memphis,41,18.0
11/01/2003,South Carolina,40,Mississippi,43,7.0
11/01/2003,Baylor,10,Kansas State,38,43.0
11/01/2003,Kansas,33,Texas A+M,45,14.5
11/01/2003,Colorado,21,Texas Tech,26,14.0
11/01/2003,UL-Monroe,7,Auburn,73,37.0
11/01/2003,Florida State,37,Notre Dame,0,-13.0
11/01/2003,Nevada-Reno,42,Rice,52,-5.0
11/01/2003,Fresno State,20,S-M-U,11,-14.5
11/01/2003,Utah,45,Air Force,43,3.5
11/01/2003,Colorado State,28,Wyoming,35,-12.5
11/01/2003,Hawaii,13,San Jose State,10,-12.5
11/01/2003,UL-Lafayette,3,Southern Miss,48,22.5
11/01/2003,Middle Tennessee,20,Utah State,41,3.0
11/01/2003,Ohio State,21,Penn State,20,-7.5
11/01/2003,Georgia,13,Florida,16,-2.0
11/01/2003,Oklahoma State,9,Oklahoma,52,14.5
11/01/2003,Nebraska,7,Texas,31,5.5
11/01/2003,Duke,6,Tennessee,23,24.5
11/01/2003,Army,9,U-A-B,24,21.5
11/01/2003,Arizona,23,Oregon State,52,23.0
11/01/2003,Akron,24,Marshall,42,13.0
11/01/2003,Tulsa,56,UTEP,28,-8.0
11/01/2003,U.C.L.A.,14,Stanford,21,-7.0
11/01/2003,Buffalo,29,Toledo,56,26.0
11/01/2003,Washington State,16,Southern Cal,43,11.5
11/01/2003,Arkansas State,28,New Mexico State,24,15.0
11/01/2003,Miami-Florida,7,Virginia Tech,31,-4.0
11/01/2003,Louisiana Tech,10,Louisiana State,49,26.5
11/01/2003,Nevada-Las Vegas,37,New Mexico,35,10.0
11/01/2003,California,51,Arizona State,23,3.0
11/01/2003,Oregon,10,Washington,42,1.0
11/04/2003,Bowling Green,10,Miami-Ohio,33,7.0
11/05/2003,Louisville,28,Texas Christian,31,2.0
11/06/2003,South Carolina,6,Arkansas,28,7.5
11/06/2003,Utah State,21,New Mexico State,26,-2.5
11/07/2003,Colorado State,34,New Mexico,37,-1.0
11/08/2003,West Virginia,35,Boston College,28,3.5
11/08/2003,Temple,17,Syracuse,41,18.5
11/08/2003,Virginia Tech,28,Pittsburgh,31,-5.0
11/08/2003,Michigan State,23,Ohio State,33,6.0
11/08/2003,Iowa,14,Purdue,27,3.5
11/08/2003,Penn State,7,Northwestern,17,-5.5
11/08/2003,Wisconsin,34,Minnesota,37,8.5
11/08/2003,Wake Forest,34,North Carolina,42,-9.0
11/08/2003,Georgia Tech,17,Duke,41,-13.0
11/08/2003,Rutgers,31,Connecticut,38,7.0
11/08/2003,Mississippi,24,Auburn,20,8.5
11/08/2003,Texas,55,Oklahoma State,16,-3.0
11/08/2003,Northern Illinois,40,Buffalo,9,-22.5
11/08/2003,Rhode Island,24,Cincinnati,31, 
11/08/2003,U-C-F,13,Eastern Michigan,19,-7.0
11/08/2003,Akron,40,Central Michigan,28,-7.5
11/08/2003,Illinois,14,Indiana,17,-1.0
11/08/2003,Ball State,20,Western Michigan,28,2.5
11/08/2003,Kent State,37,Ohio,33,2.5
11/08/2003,Kansas State,45,Iowa State,0,-18.0
11/08/2003,South Florida,38,East Carolina,37,-11.0
11/08/2003,Nebraska,24,Kansas,3,-18.0
11/08/2003,Navy,24,Notre Dame,27,8.5
11/08/2003,Alabama,38,Mississippi State,0,-12.0
11/08/2003,S-M-U,6,Louisiana Tech,41,18.5
11/08/2003,Texas Tech,62,Baylor,14,-24.5
11/08/2003,Tulsa,31,Rice,28,-3.0
11/08/2003,Missouri,16,Colorado,21,-5.0
11/08/2003,Army,3,Air Force,31,28.5
11/08/2003,Fresno State,27,Nevada-Reno,10,0.0
11/08/2003,San Diego State,7,Nevada-Las Vegas,0,5.0
11/08/2003,Idaho,23,Arkansas State,24,-1.0
11/08/2003,Florida State,10,Clemson,26,-16.0
11/08/2003,Tennessee,10,Miami-Florida,6,11.5
11/08/2003,Texas A+M,0,Oklahoma,77,30.5
11/08/2003,California,17,Oregon,21,-2.0
11/08/2003,Tulane,38,U-A-B,24,13.5
11/08/2003,Florida Intl,10,UL-Lafayette,43, 
11/08/2003,San Jose State,69,UTEP,41,-3.0
11/08/2003,Southern Miss,31,Houston,10,-7.5
11/08/2003,Arizona State,27,Stanford,38,-2.0
11/08/2003,North Texas,28,UL-Monroe,26,-18.0
11/08/2003,Vanderbilt,17,Florida,35,23.0
11/08/2003,Washington,22,Arizona,27,-15.0
11/08/2003,U.C.L.A.,13,Washington State,31,10.5
11/08/2003,Troy,20,Middle Tennessee,27,3.0
11/12/2003,Marshall,6,Miami-Ohio,45,13.5
11/13/2003,Virginia,17,Maryland,27,6.0
11/15/2003,Boston College,35,Rutgers,25,-7.0
11/15/2003,Indiana,7,Penn State,52,19.0
11/15/2003,Pittsburgh,31,West Virginia,52,0.0
11/15/2003,Purdue,13,Ohio State,16,3.5
11/15/2003,Ohio,28,Akron,35,11.0
11/15/2003,Michigan,41,Northwestern,10,-17.5
11/15/2003,Michigan State,21,Wisconsin,56,3.0
11/15/2003,Minnesota,22,Iowa,40,5.5
11/15/2003,Duke,7,Clemson,40,13.5
11/15/2003,Connecticut,51,Wake Forest,17,9.5
11/15/2003,Florida,24,South Carolina,22,-7.0
11/15/2003,Mississippi State,21,Tennessee,59,23.5
11/15/2003,Houston,34,Army,14,-8.5
11/15/2003,Virginia Tech,24,Temple,23,-28.0
11/15/2003,Ball State,14,Eastern Michigan,38,-10.5
11/15/2003,North Carolina,24,Georgia Tech,41,9.0
11/15/2003,Central Michigan,21,Western Michigan,44,9.0
11/15/2003,Colorado,44,Iowa State,10,-6.0
11/15/2003,Kentucky,17,Vanderbilt,28,-6.5
11/15/2003,Louisiana State,27,Alabama,3,-7.5
11/15/2003,Texas A+M,22,Missouri,45,13.5
11/15/2003,Kansas,21,Oklahoma State,44,19.5
11/15/2003,New Mexico State,20,Arkansas,48,29.0
11/15/2003,Brigham Young,14,Notre Dame,33,9.5
11/15/2003,Memphis,37,Louisville,7,4.5
11/15/2003,Tulane,14,Southern Miss,28,17.5
11/15/2003,Louisiana Tech,18,Tulsa,48,0.0
11/15/2003,Rice,41,S-M-U,20,-6.5
11/15/2003,Cincinnati,10,Texas Christian,43,7.5
11/15/2003,San Diego State,6,Colorado State,21,14.5
11/15/2003,Wyoming,17,Utah,47,10.5
11/15/2003,UTEP,21,Boise State,51,41.5
11/15/2003,Hawaii,14,Nevada-Reno,24,-4.0
11/15/2003,UL-Lafayette,57,Middle Tennessee,51,14.5
11/15/2003,Troy,23,Utah State,14,7.0
11/15/2003,Auburn,7,Georgia,26,4.5
11/15/2003,No Carolina State,44,Florida State,50,13.5
11/15/2003,Syracuse,10,Miami-Florida,17,19.0
11/15/2003,Kansas State,38,Nebraska,9,-2.5
11/15/2003,Texas Tech,40,Texas,43,18.5
11/15/2003,Washington,7,California,54,6.0
11/15/2003,Oregon,31,U.C.L.A.,13,4.0
11/15/2003,Stanford,3,Oregon State,43,14.5
11/15/2003,Arkansas State,14,North Texas,58,21.0
11/15/2003,Arizona State,19,Washington State,34,13.0
11/15/2003,Kent State,33,Bowling Green,42,21.5
11/15/2003,Northern Illinois,30,Toledo,49,-1.5
11/15/2003,Baylor,3,Oklahoma,41,54.0
11/15/2003,Southern Cal,45,Arizona,0,-29.0
11/15/2003,San Jose State,7,Fresno State,41,14.0
11/15/2003,Idaho,58,UL-Monroe,20,-1.5
11/15/2003,Air Force,12,New Mexico,24,4.5
11/19/2003,Marshall,21,U-C-F,7,-12.0
11/20/2003,Middle Tennessee,24,Arkansas State,14,-6.5
11/20/2003,Texas Christian,28,Southern Miss,40,2.5
11/21/2003,Boise State,31,Fresno State,17,-8.5
11/22/2003,West Virginia,34,Syracuse,23,-1.0
11/22/2003,Georgia Tech,17,Virginia,29,7.0
11/22/2003,Boston College,34,Virginia Tech,27,15.0
11/22/2003,Ohio State,21,Michigan,35,7.0
11/22/2003,Penn State,10,Michigan State,41,5.0
11/22/2003,Iowa,27,Wisconsin,21,3.0
11/22/2003,Duke,30,North Carolina,22,5.0
11/22/2003,Rutgers,10,Miami-Florida,34,28.5
11/22/2003,Clemson,63,South Carolina,17,-1.0
11/22/2003,Vanderbilt,0,Tennessee,48,20.5
11/22/2003,Pittsburgh,30,Temple,16,-15.5
11/22/2003,Purdue,24,Indiana,16,-27.0
11/22/2003,Bowling Green,41,Ball State,14,-16.5
11/22/2003,Northwestern,37,Illinois,20,-3.0
11/22/2003,Maryland,26,No Carolina State,24,0.0
11/22/2003,Central Michigan,34,Navy,63,21.0
11/22/2003,Miami-Ohio,49,Ohio,31,-24.0
11/22/2003,Eastern Michigan,24,Northern Illinois,38,24.0
11/22/2003,Cincinnati,16,Memphis,21,10.0
11/22/2003,Alabama,23,Auburn,28,7.5
11/22/2003,Louisiana State,17,Mississippi,14,-6.5
11/22/2003,Mississippi State,6,Arkansas,52,25.5
11/22/2003,East Carolina,18,Tulane,28,9.5
11/22/2003,Iowa State,7,Kansas,36,9.5
11/22/2003,Missouri,14,Kansas State,24,15.0
11/22/2003,Oklahoma,56,Texas Tech,25,-19.0
11/22/2003,Oklahoma State,38,Baylor,27,-27.0
11/22/2003,Houston,45,Louisville,66,11.0
11/22/2003,UTEP,14,Rice,45,14.5
11/22/2003,New Mexico,26,Wyoming,3,-8.5
11/22/2003,Utah,3,Brigham Young,0,-8.0
11/22/2003,Colorado State,24,Nevada-Las Vegas,23,-7.0
11/22/2003,Tulsa,34,San Jose State,32,-7.0
11/22/2003,Washington State,19,Washington,27,-7.0
11/22/2003,Oregon State,20,Oregon,34,-3.0
11/22/2003,California,28,Stanford,16,-12.0
11/22/2003,U.C.L.A.,22,Southern Cal,47,23.0
11/22/2003,Buffalo,24,Kent State,34,14.0
11/22/2003,Utah State,13,Idaho,20,1.5
11/22/2003,Western Michigan,17,Toledo,34,11.5
11/22/2003,Kentucky,10,Georgia,30,18.0
11/22/2003,U-A-B,22,South Florida,19,6.5
11/22/2003,UL-Monroe,24,Troy,28,15.0
11/22/2003,Air Force,3,San Diego State,24,-4.0
11/22/2003,Army,28,Hawaii,59,26.5
11/25/2003,North Texas,13,New Mexico State,10,-7.5
11/27/2003,Mississippi,31,Mississippi State,0,-19.0
11/28/2003,Louisville,43,Cincinnati,40,-2.5
11/28/2003,Nebraska,31,Colorado,22,-2.5
11/28/2003,Miami-Ohio,56,U-C-F,21,-26.5
11/28/2003,Arkansas,24,Louisiana State,55,9.5
11/28/2003,Arizona,7,Arizona State,28,14.5
11/28/2003,Texas,46,Texas A+M,15,-22.5
11/28/2003,Ohio,0,Marshall,28,17.0
11/29/2003,Miami-Florida,28,Pittsburgh,14,-3.0
11/29/2003,Toledo,23,Bowling Green,31,8.0
11/29/2003,Syracuse,7,Rutgers,24,-6.5
11/29/2003,Temple,28,West Virginia,45,21.0
11/29/2003,Tennessee,20,Kentucky,7,-14.0
11/29/2003,Iowa State,7,Missouri,45,26.5
11/29/2003,Southern Miss,38,East Carolina,21,-14.5
11/29/2003,South Florida,21,Memphis,16,9.0
11/29/2003,Rice,49,Louisiana Tech,14,7.0
11/29/2003,Texas Christian,20,S-M-U,13,-24.5
11/29/2003,Nevada-Las Vegas,35,Wyoming,24,-1.0
11/29/2003,Nevada-Reno,3,Boise State,56,23.5
11/29/2003,Florida State,38,Florida,34,-1.0
11/29/2003,Virginia Tech,21,Virginia,35,2.5
11/29/2003,Georgia,34,Georgia Tech,17,-10.0
11/29/2003,Maryland,41,Wake Forest,28,-8.5
11/29/2003,U-A-B,28,Houston,56,-1.0
11/29/2003,Fresno State,23,UTEP,20,-19.0
11/29/2003,Alabama,29,Hawaii,37,-2.5
11/29/2003,Notre Dame,57,Stanford,7,-5.0
12/04/2003,Miami-Ohio,49,Bowling Green,27,-6.5
12/06/2003,Notre Dame,12,Syracuse,38,-3.0
12/06/2003,Navy,34,Army,6,-22.5
12/06/2003,Oregon State,28,Southern Cal,52,22.0
12/06/2003,Georgia,13,Louisiana State,34,3.0
12/06/2003,Kansas State,35,Oklahoma,7,14.0
12/06/2003,Boise State,45,Hawaii,28,-11.0
