Date,Visitor,Visitor Score,Home Team,Home Score,Line
10/29/2011,Oregon State,8,Utah,27,4.5
10/29/2011,California,14,U.C.L.A.,31,-5.0
10/29/2011,Arizona,31,Washington,42,4.0
10/29/2011,Washington State,28,Oregon,43,35.0
10/29/2011,South Carolina,14,Tennessee,3,-3.5
10/29/2011,Oklahoma,58,Kansas State,17,-13.0
10/29/2011,Baylor,24,Oklahoma State,59,14.5
10/29/2011,Wisconsin,29,Ohio State,33,-8.0
10/29/2011,Southern Miss,31,UTEP,13,-10.0
10/29/2011,Stanford,56,Southern Cal,48,-8.0
10/29/2011,Nevada-Reno,48,New Mexico State,34,-15.0
10/29/2011,Wyoming,30,San Diego State,27,18.5
10/29/2011,Western Kentucky,31,UL-Monroe,28,6.0
10/29/2011,North Texas,14,Arkansas State,37,17.5
10/29/2011,UL-Lafayette,45,Middle Tennessee,20,2.5
10/29/2011,Fordham,0,Army,55, 
11/01/2011,Northern Illinois,63,Toledo,60,9.5
11/02/2011,Temple,31,Ohio,35,-4.0
11/03/2011,Akron,3,Miami-Ohio,35,14.5
11/03/2011,Florida State,38,Boston College,7,-14.5
11/03/2011,Tulsa,24,U-C-F,17,2.5
11/04/2011,Central Michigan,21,Kent State,24,2.5
11/04/2011,Southern Cal,42,Colorado,17,-20.5
11/05/2011,Louisville,38,West Virginia,35,13.0
11/05/2011,Ball State,33,Eastern Michigan,31,2.5
11/05/2011,Mississippi,13,Kentucky,30,-2.0
11/05/2011,New Mexico State,16,Georgia,63,34.5
11/05/2011,South Florida,17,Rutgers,20,-2.5
11/05/2011,Virginia,31,Maryland,13,-3.0
11/05/2011,Syracuse,21,Connecticut,28,1.5
11/05/2011,Duke,14,Miami-Florida,49,15.5
11/05/2011,Minnesota,24,Michigan State,31,28.0
11/05/2011,Purdue,17,Wisconsin,62,26.5
11/05/2011,Indiana,20,Ohio State,34,28.0
11/05/2011,Vanderbilt,21,Florida,26,13.5
11/05/2011,Kansas,10,Iowa State,13,14.0
11/05/2011,Northwestern,28,Nebraska,25,17.0
11/05/2011,Texas Christian,31,Wyoming,20,-20.0
11/05/2011,Tulane,24,S-M-U,45,26.5
11/05/2011,Army,14,Air Force,24,16.5
11/05/2011,Michigan,16,Iowa,24,-4.0
11/05/2011,Texas Tech,20,Texas,52,14.0
11/05/2011,Texas A+M,25,Oklahoma,41,14.0
11/05/2011,South Carolina,28,Arkansas,44,5.5
11/05/2011,North Carolina,0,No Carolina State,13,-3.5
11/05/2011,Louisiana State,9,Alabama,6,4.5
11/05/2011,Oregon,34,Washington,17,-16.5
11/05/2011,Arizona State,28,U.C.L.A.,29,-8.5
11/05/2011,Washington State,7,California,30,9.0
11/05/2011,Notre Dame,24,Wake Forest,17,-14.0
11/05/2011,Southern Miss,48,East Carolina,28,-8.5
11/05/2011,Idaho,32,San Jose State,29,8.5
11/05/2011,Utah,34,Arizona,21,4.0
11/05/2011,Stanford,38,Oregon State,13,-21.0
11/05/2011,Kansas State,45,Oklahoma State,52,21.0
11/05/2011,Missouri,39,Baylor,42,2.5
11/05/2011,Houston,56,U-A-B,13,-27.5
11/05/2011,Cincinnati,26,Pittsburgh,23,-3.5
11/05/2011,New Mexico,7,San Diego State,35,35.0
11/05/2011,UTEP,37,Rice,41,0.0
11/05/2011,Louisiana Tech,41,Fresno State,21,3.5
11/05/2011,Boise State,48,Nevada-Las Vegas,21,-42.0
11/05/2011,Utah State,35,Hawaii,31,3.5
11/05/2011,Troy,14,Navy,42,6.5
11/05/2011,UL-Monroe,35,UL-Lafayette,36,5.0
11/05/2011,Florida Intl,9,Western Kentucky,10,-3.0
11/05/2011,Middle Tennessee,0,Tennessee,24,21.5
11/05/2011,Arkansas State,39,Florida Atlantic,21,-17.0
11/05/2011,Tennessee-Martin,17,Mississippi State,55, 
11/08/2011,Western Michigan,63,Toledo,66,12.0
11/08/2011,Northern Illinois,45,Bowling Green,14,-6.0
11/09/2011,Miami-Ohio,21,Temple,24,13.5
11/10/2011,Ohio,43,Central Michigan,28,-7.5
11/10/2011,Houston,73,Tulane,17,-34.5
11/10/2011,Virginia Tech,37,Georgia Tech,26,-2.0
11/11/2011,South Florida,37,Syracuse,17,-3.0
11/12/2011,Pittsburgh,21,Louisville,14,3.0
11/12/2011,Ohio State,23,Purdue,26,-8.0
11/12/2011,Michigan,31,Illinois,14,-1.0
11/12/2011,Rice,6,Northwestern,28,17.0
11/12/2011,Kentucky,8,Vanderbilt,38,13.0
11/12/2011,Wake Forest,28,Clemson,31,16.5
11/12/2011,Duke,21,Virginia,31,9.5
11/12/2011,No Carolina State,10,Boston College,14,-2.0
11/12/2011,Buffalo,17,Eastern Michigan,30,3.0
11/12/2011,Texas A+M,50,Kansas State,53,-5.5
11/12/2011,Kent State,35,Akron,3,-6.0
11/12/2011,Baylor,31,Kansas,30,-20.5
11/12/2011,Wyoming,25,Air Force,17,16.5
11/12/2011,Idaho,7,Brigham Young,42,22.5
11/12/2011,Navy,24,S-M-U,17,8.5
11/12/2011,San Jose State,33,Utah State,34,10.0
11/12/2011,Marshall,17,Tulsa,59,19.5
11/12/2011,Texas Christian,36,Boise State,35,17.0
11/12/2011,Miami-Florida,19,Florida State,23,11.5
11/12/2011,West Virginia,24,Cincinnati,21,3.0
11/12/2011,Rutgers,27,Army,12,-9.0
11/12/2011,Texas,5,Missouri,17,0.0
11/12/2011,Nebraska,17,Penn State,14,-3.0
11/12/2011,Oklahoma State,66,Texas Tech,6,-19.5
11/12/2011,Michigan State,37,Iowa,21,-3.0
11/12/2011,Tennessee,7,Arkansas,49,15.5
11/12/2011,Florida,12,South Carolina,17,2.5
11/12/2011,Washington,17,Southern Cal,40,11.5
11/12/2011,Auburn,7,Georgia,45,11.5
11/12/2011,Oregon State,6,California,23,9.0
11/12/2011,Oregon,53,Stanford,30,3.0
11/12/2011,Hawaii,28,Nevada-Reno,42,16.0
11/12/2011,U-A-B,41,Memphis,35,-5.5
11/12/2011,San Diego State,18,Colorado State,15,-13.5
11/12/2011,Alabama,24,Mississippi State,7,-18.0
11/12/2011,Arizona State,27,Washington State,37,-11.5
11/12/2011,Louisiana Tech,27,Mississippi,7,-1.5
11/12/2011,Wisconsin,42,Minnesota,13,-30.0
11/12/2011,Notre Dame,45,Maryland,21,-20.5
11/12/2011,Fresno State,45,New Mexico State,48,-7.0
11/12/2011,U.C.L.A.,6,Utah,31,6.5
11/12/2011,U-C-F,29,Southern Miss,30,9.0
11/12/2011,East Carolina,17,UTEP,22,3.5
11/12/2011,Arizona,29,Colorado,48,-10.0
11/12/2011,Nevada-Las Vegas,14,New Mexico,21,-7.5
11/12/2011,UL-Lafayette,21,Arkansas State,30,11.0
11/12/2011,North Texas,38,Troy,33,7.5
11/12/2011,Middle Tennessee,14,UL-Monroe,42,6.0
11/12/2011,Florida Atlantic,7,Florida Intl,41,17.5
11/12/2011,Western Kentucky,9,Louisiana State,42,42.0
11/15/2011,Ball State,38,Northern Illinois,41,18.5
11/16/2011,Western Michigan,24,Miami-Ohio,21,-1.5
11/16/2011,Ohio,29,Bowling Green,28,-7.5
11/17/2011,North Carolina,21,Virginia Tech,24,10.0
11/17/2011,Marshall,23,Memphis,22,-13.0
11/17/2011,Southern Miss,31,U-A-B,34,-24.0
11/18/2011,Toledo,44,Central Michigan,17,-14.0
11/18/2011,Oklahoma State,31,Iowa State,37,-27.5
11/19/2011,Minnesota,13,Northwestern,28,16.0
11/19/2011,Wisconsin,28,Illinois,17,-14.5
11/19/2011,Iowa,31,Purdue,21,-1.5
11/19/2011,Indiana,3,Michigan State,55,27.5
11/19/2011,Louisville,34,Connecticut,20,2.5
11/19/2011,Georgia Tech,38,Duke,31,-10.0
11/19/2011,Maryland,10,Wake Forest,31,10.0
11/19/2011,Virginia,14,Florida State,13,17.0
11/19/2011,Clemson,13,No Carolina State,37,-7.0
11/19/2011,Akron,10,Buffalo,51,10.5
11/19/2011,Kentucky,10,Georgia,19,31.0
11/19/2011,Vanderbilt,21,Tennessee,27,-1.5
11/19/2011,Texas Tech,27,Missouri,31,18.0
11/19/2011,Eastern Michigan,22,Kent State,28,3.0
11/19/2011,Army,14,Temple,42,12.5
11/19/2011,New Mexico,10,Wyoming,31,24.0
11/19/2011,New Mexico State,7,Brigham Young,42,22.5
11/19/2011,Tulsa,57,UTEP,28,-14.5
11/19/2011,Tulane,7,Rice,19,14.0
11/19/2011,Kansas,7,Texas A+M,61,30.5
11/19/2011,Utah,30,Washington State,27,-3.5
11/19/2011,Louisiana State,52,Mississippi,3,-30.5
11/19/2011,Colorado State,10,Texas Christian,34,34.0
11/19/2011,Washington,21,Oregon State,38,-1.0
11/19/2011,Arizona,31,Arizona State,27,10.5
11/19/2011,California,28,Stanford,31,17.5
11/19/2011,Nebraska,17,Michigan,45,4.5
11/19/2011,Colorado,6,U.C.L.A.,45,10.5
11/19/2011,U-C-F,31,East Carolina,38,-7.0
11/19/2011,Penn State,20,Ohio State,14,6.5
11/19/2011,Cincinnati,3,Rutgers,20,1.0
11/19/2011,Kansas State,17,Texas,13,7.5
11/19/2011,Boston College,14,Notre Dame,16,24.5
11/19/2011,Navy,24,San Jose State,27,-6.5
11/19/2011,Louisiana Tech,24,Nevada-Reno,20,7.0
11/19/2011,Utah State,49,Idaho,42,-7.5
11/19/2011,Nevada-Las Vegas,17,Air Force,45,24.0
11/19/2011,S-M-U,7,Houston,37,21.0
11/19/2011,Arkansas State,45,Middle Tennessee,19,-11.0
11/19/2011,Mississippi State,17,Arkansas,44,14.0
11/19/2011,Miami-Florida,6,South Florida,3,0.0
11/19/2011,Oklahoma,38,Baylor,45,-16.5
11/19/2011,Southern Cal,38,Oregon,35,14.5
11/19/2011,Boise State,52,San Diego State,35,-18.5
11/19/2011,Fresno State,24,Hawaii,21,4.5
11/19/2011,Florida Atlantic,7,Troy,34,11.0
11/19/2011,Western Kentucky,31,North Texas,21,-1.5
11/19/2011,Florida Intl,28,UL-Monroe,17,1.5
11/19/2011,The Citadel,20,South Carolina,41, 
11/19/2011,Furman,32,Florida,54, 
11/19/2011,Samford,16,Auburn,35, 
11/19/2011,Georgia Southern,21,Alabama,45, 
11/22/2011,Miami-Ohio,14,Ohio,21,7.5
11/24/2011,Texas,27,Texas A+M,25,7.5
11/25/2011,Bowling Green,42,Buffalo,28,3.0
11/25/2011,Eastern Michigan,12,Northern Illinois,18,17.5
11/25/2011,Kent State,16,Temple,34,16.5
11/25/2011,Akron,19,Western Michigan,68,28.0
11/25/2011,Toledo,45,Ball State,28,-14.0
11/25/2011,Louisville,34,South Florida,24,5.5
11/25/2011,Houston,48,Tulsa,16,-2.5
11/25/2011,Iowa,7,Nebraska,20,9.0
11/25/2011,Pittsburgh,20,West Virginia,21,6.5
11/25/2011,Arkansas,17,Louisiana State,41,11.0
11/25/2011,Colorado,17,Utah,14,22.0
11/25/2011,Boston College,24,Miami-Florida,17,12.5
11/25/2011,UTEP,14,U-C-F,31,10.0
11/25/2011,California,47,Arizona State,38,6.0
11/26/2011,Ohio State,34,Michigan,40,9.0
11/26/2011,Missouri,24,Kansas,10,-26.0
11/26/2011,Rutgers,22,Connecticut,40,-4.0
11/26/2011,Cincinnati,30,Syracuse,13,-1.0
11/26/2011,Michigan State,31,Northwestern,17,-6.0
11/26/2011,Purdue,33,Indiana,25,-8.0
11/26/2011,Illinois,7,Minnesota,27,-8.0
11/26/2011,Georgia,31,Georgia Tech,17,-4.5
11/26/2011,Vanderbilt,41,Wake Forest,7,2.0
11/26/2011,Clemson,13,South Carolina,34,3.5
11/26/2011,Maryland,41,No Carolina State,56,11.0
11/26/2011,Duke,21,North Carolina,37,11.5
11/26/2011,Tennessee,7,Kentucky,10,-6.0
11/26/2011,Wyoming,14,Boise State,36,32.0
11/26/2011,Nevada-Reno,17,Utah State,21,1.5
11/26/2011,Rice,24,S-M-U,27,13.0
11/26/2011,Alabama,42,Auburn,14,-21.0
11/26/2011,Oregon State,21,Oregon,49,28.0
11/26/2011,Virginia Tech,38,Virginia,0,-4.5
11/26/2011,Penn State,7,Wisconsin,45,15.5
11/26/2011,Texas Tech,42,Baylor,66,13.0
11/26/2011,Florida State,21,Florida,7,-3.0
11/26/2011,East Carolina,27,Marshall,34,2.5
11/26/2011,New Mexico State,0,Louisiana Tech,44,23.0
11/26/2011,Memphis,7,Southern Miss,44,36.5
11/26/2011,Air Force,45,Colorado State,21,-14.0
11/26/2011,Washington State,21,Washington,38,8.5
11/26/2011,Mississippi,3,Mississippi State,31,17.0
11/26/2011,Notre Dame,14,Stanford,28,7.0
11/26/2011,San Jose State,27,Fresno State,24,6.5
11/26/2011,Iowa State,6,Oklahoma,26,29.0
11/26/2011,San Diego State,31,Nevada-Las Vegas,14,-16.5
11/26/2011,U.C.L.A.,0,Southern Cal,50,14.5
11/26/2011,Tulane,23,Hawaii,35,16.5
11/26/2011,Troy,18,Western Kentucky,41,4.5
11/26/2011,UL-Lafayette,37,Arizona,45,12.0
11/26/2011,Florida Intl,31,Middle Tennessee,18,-8.5
11/26/2011,U-A-B,35,Florida Atlantic,38,-3.5
12/01/2011,West Virginia,30,South Florida,27,-2.5
12/02/2011,Northern Illinois,23,Ohio,20,-3.5
12/02/2011,U.C.L.A.,31,Oregon,49,31.0
12/03/2011,Connecticut,27,Cincinnati,35,8.0
12/03/2011,Syracuse,20,Pittsburgh,33,8.0
12/03/2011,Iowa State,23,Kansas State,30,10.5
12/03/2011,Wyoming,22,Colorado State,19,-6.0
12/03/2011,Nevada-Las Vegas,9,Texas Christian,56,39.0
12/03/2011,Oklahoma,10,Oklahoma State,44,3.5
12/03/2011,Texas,24,Baylor,48,1.5
12/03/2011,Idaho,3,Nevada-Reno,56,19.5
12/03/2011,New Mexico,0,Boise State,45,48.0
12/03/2011,Brigham Young,41,Hawaii,20,-8.0
12/03/2011,Utah State,24,New Mexico State,21,-14.0
12/03/2011,Fresno State,28,San Diego State,35,7.5
12/03/2011,Troy,14,Arkansas State,45,18.0
12/03/2011,Middle Tennessee,7,North Texas,59,4.5
12/03/2011,UL-Monroe,26,Florida Atlantic,0,-7.5
12/03/2011,Southern Miss,49,Houston,28,13.0
12/03/2011,Georgia,10,Louisiana State,42,13.0
12/03/2011,Virginia Tech,10,Clemson,38,-7.0
12/03/2011,Michigan State,39,Wisconsin,42,9.5
12/10/2011,Army,21,Navy,27,7.5
