Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/05/2005,Louisiana Tech,27,Utah State,17,-8.0
11/05/2005,Rice,7,S-M-U,27,7.5
11/05/2005,Texas,62,Baylor,0,-28.0
11/05/2005,Oregon State,18,Washington,10,-4.0
11/05/2005,Illinois,2,Ohio State,40,34.5
11/05/2005,Kansas State,17,Iowa State,45,7.5
11/05/2005,Missouri,12,Colorado,41,11.5
11/05/2005,Nebraska,15,Kansas,40,-1.0
11/05/2005,Army,27,Air Force,24,13.0
11/05/2005,Miami-Florida,27,Virginia Tech,7,6.0
11/05/2005,California,20,Oregon,27,-1.0
11/05/2005,Wisconsin,14,Penn State,35,10.0
11/05/2005,Auburn,49,Kentucky,27,-22.5
11/05/2005,Hawaii,28,Nevada-Reno,38,6.5
11/05/2005,Houston,29,U-C-F,31,-2.5
11/05/2005,U.C.L.A.,14,Arizona,52,-8.5
11/05/2005,Stanford,21,Southern Cal,51,32.5
11/05/2005,Alabama,17,Mississippi State,0,-17.0
11/05/2005,Colorado State,6,Texas Christian,33,6.5
11/05/2005,Arizona State,27,Washington State,24,-2.5
11/05/2005,No Carolina State,20,Florida State,15,14.0
11/05/2005,Tulsa,38,UTEP,41,9.0
11/05/2005,San Jose State,7,Fresno State,45,33.0
11/05/2005,Florida Atlantic,14,Troy,28,3.0
11/05/2005,Florida Intl,31,UL-Monroe,29,10.5
11/05/2005,Arkansas State,7,Middle Tennessee,45,6.0
11/05/2005,UL-Lafayette,31,North Texas,28,-3.5
11/05/2005,Appalachian State,0,Louisiana State,24, 
11/08/2005,Southern Miss,27,Marshall,24,-7.0
11/09/2005,West Virginia,38,Cincinnati,0,-14.0
11/10/2005,Boise State,7,Fresno State,27,7.0
11/11/2005,Rutgers,5,Louisville,56,21.0
11/12/2005,South Florida,27,Syracuse,0,-8.0
11/12/2005,Texas A+M,30,Oklahoma,36,12.5
11/12/2005,No Carolina State,10,Boston College,30,4.5
11/12/2005,Maryland,33,North Carolina,30,3.0
11/12/2005,Connecticut,0,Pittsburgh,24,11.0
11/12/2005,Georgia Tech,17,Virginia,27,4.5
11/12/2005,Northwestern,7,Ohio State,48,16.0
11/12/2005,Illinois,3,Purdue,37,22.0
11/12/2005,Indiana,14,Michigan,41,24.0
11/12/2005,Memphis,16,Tennessee,20,19.0
11/12/2005,Navy,21,Notre Dame,42,24.0
11/12/2005,Baylor,16,Missouri,31,9.0
11/12/2005,Buffalo,10,Kent State,6,8.5
11/12/2005,Kentucky,48,Vanderbilt,43,13.0
11/12/2005,Central Michigan,24,Western Michigan,31,1.5
11/12/2005,Kansas State,25,Nebraska,27,5.0
11/12/2005,Michigan State,18,Minnesota,41,5.5
11/12/2005,Iowa,20,Wisconsin,10,2.5
11/12/2005,San Diego State,30,Colorado State,10,7.0
11/12/2005,East Carolina,13,Tulsa,45,11.0
11/12/2005,Brigham Young,35,Wyoming,21,-4.0
11/12/2005,Tulane,34,Rice,42,1.0
11/12/2005,New Mexico,31,Utah,27,4.0
11/12/2005,Auburn,31,Georgia,30,3.5
11/12/2005,Florida State,14,Clemson,35,-2.0
11/12/2005,Nevada-Reno,48,New Mexico State,24,-10.5
11/12/2005,U-C-F,27,U-A-B,21,7.0
11/12/2005,Kansas,14,Texas,66,34.5
11/12/2005,Louisiana Tech,41,Idaho,38,-13.0
11/12/2005,Ball State,26,Eastern Michigan,25,6.5
11/12/2005,Washington,38,Arizona,14,12.5
11/12/2005,Southern Cal,35,California,10,-18.5
11/12/2005,Colorado,16,Iowa State,30,-2.5
11/12/2005,Arizona State,35,U.C.L.A.,45,4.5
11/12/2005,Stanford,20,Oregon State,17,3.5
11/12/2005,Texas Tech,17,Oklahoma State,24,-24.0
11/12/2005,Arkansas,28,Mississippi,17,-1.0
11/12/2005,Nevada-Las Vegas,3,Texas Christian,51,29.0
11/12/2005,Louisiana State,16,Alabama,13,-2.5
11/12/2005,Florida,22,South Carolina,30,-5.5
11/12/2005,Oregon,34,Washington State,31,-4.5
11/12/2005,Utah State,23,Hawaii,50,15.5
11/12/2005,North Texas,23,Florida Atlantic,26,7.0
11/12/2005,UL-Monroe,34,Middle Tennessee,31,10.0
11/12/2005,Florida Intl,7,UL-Lafayette,28,8.5
11/12/2005,Troy,3,Arkansas State,9,3.0
11/12/2005,Miami-Florida,47,Wake Forest,17,-16.0
11/12/2005,Texas Southern,0,UTEP,45, 
11/12/2005,Massachusetts,27,Army,34, 
11/13/2005,Southern Miss,24,Houston,27,0.0
11/15/2005,Bowling Green,42,Miami-Ohio,14,8.5
11/15/2005,Ohio,3,Akron,27,3.5
11/16/2005,Northern Illinois,35,Toledo,17,7.5
11/19/2005,Boston College,31,Maryland,16,-2.0
11/19/2005,Purdue,41,Indiana,14,-11.5
11/19/2005,Missouri,28,Kansas State,36,0.0
11/19/2005,Northwestern,38,Illinois,21,-15.0
11/19/2005,Minnesota,28,Iowa,52,4.0
11/19/2005,Central Michigan,31,Ball State,24,-5.0
11/19/2005,Duke,21,North Carolina,24,26.0
11/19/2005,Cincinnati,16,South Florida,31,17.0
11/19/2005,Kentucky,13,Georgia,45,27.0
11/19/2005,Louisiana State,40,Mississippi,7,-17.0
11/19/2005,Vanderbilt,28,Tennessee,24,11.5
11/19/2005,Ohio State,25,Michigan,21,-2.5
11/19/2005,Temple,17,Navy,38,27.0
11/19/2005,Eastern Michigan,38,Buffalo,14,-5.0
11/19/2005,Mississippi State,10,Arkansas,44,14.0
11/19/2005,Oklahoma,21,Texas Tech,23,7.5
11/19/2005,Syracuse,10,Notre Dame,34,35.0
11/19/2005,Oklahoma State,34,Baylor,44,4.0
11/19/2005,U-C-F,31,Rice,28,-10.0
11/19/2005,Idaho,35,Boise State,70,29.5
11/19/2005,Nevada-Reno,30,Utah State,24,-9.5
11/19/2005,Washington State,26,Washington,22,-3.0
11/19/2005,Alabama,18,Auburn,28,7.0
11/19/2005,Penn State,31,Michigan State,22,-7.0
11/19/2005,Utah,41,Brigham Young,34,11.5
11/19/2005,East Carolina,34,Marshall,29,6.5
11/19/2005,U-A-B,35,UTEP,23,7.5
11/19/2005,New Mexico State,10,San Jose State,27,6.0
11/19/2005,Oregon State,14,Oregon,56,13.0
11/19/2005,Tulsa,38,Tulane,14,-14.0
11/19/2005,Clemson,13,South Carolina,9,1.0
11/19/2005,California,27,Stanford,3,-4.5
11/19/2005,Colorado State,31,Nevada-Las Vegas,27,-15.5
11/19/2005,Virginia Tech,52,Virginia,14,-8.5
11/19/2005,Air Force,42,New Mexico,24,13.0
11/19/2005,Memphis,24,Southern Miss,22,7.5
11/19/2005,Wyoming,21,San Diego State,34,6.5
11/19/2005,Fresno State,42,Southern Cal,50,25.0
11/19/2005,Middle Tennessee,3,No Carolina State,24,18.0
11/19/2005,Arkansas State,10,Army,38,7.0
11/19/2005,Georgia Tech,14,Miami-Florida,10,18.5
11/19/2005,S-M-U,29,Houston,24,12.5
11/19/2005,Western Kentucky,35,Florida Intl,38, 
11/19/2005,UL-Monroe,24,North Texas,19,-4.5
11/21/2005,Miami-Ohio,38,Ohio,7,-8.0
11/22/2005,Toledo,44,Bowling Green,41,6.0
11/23/2005,Western Michigan,7,Northern Illinois,42,9.5
11/24/2005,Kent State,3,Akron,35,12.0
11/24/2005,Pittsburgh,13,West Virginia,45,13.0
11/25/2005,Texas,40,Texas A+M,29,-26.0
11/25/2005,Arkansas,17,Louisiana State,19,16.5
11/25/2005,Arizona,20,Arizona State,23,9.0
11/25/2005,Nebraska,30,Colorado,3,14.0
11/25/2005,Wisconsin,41,Hawaii,24,-6.5
11/26/2005,North Carolina,3,Virginia Tech,30,22.5
11/26/2005,U-A-B,23,East Carolina,31,-6.0
11/26/2005,Maryland,14,No Carolina State,20,2.5
11/26/2005,Mississippi,14,Mississippi State,35,-3.0
11/26/2005,Iowa State,21,Kansas,24,-3.0
11/26/2005,Cincinnati,9,Rutgers,44,14.5
11/26/2005,Marshall,3,Memphis,26,11.5
11/26/2005,UTEP,27,S-M-U,40,-7.0
11/26/2005,Florida State,7,Florida,34,6.0
11/26/2005,Syracuse,17,Louisville,41,35.5
11/26/2005,Georgia,14,Georgia Tech,7,-3.0
11/26/2005,South Florida,10,Connecticut,15,-8.5
11/26/2005,Rice,18,Houston,35,16.5
11/26/2005,Utah State,24,New Mexico State,21,-2.0
11/26/2005,Tulane,7,Southern Miss,26,21.5
11/26/2005,Idaho,18,San Jose State,26,5.0
11/26/2005,Boise State,30,Louisiana Tech,13,-6.5
11/26/2005,Tennessee,27,Kentucky,8,-10.0
11/26/2005,Virginia,17,Miami-Florida,25,18.5
11/26/2005,Notre Dame,38,Stanford,31,-17.5
11/26/2005,Fresno State,35,Nevada-Reno,38,-15.5
11/26/2005,Arkansas State,31,North Texas,24,-2.5
11/26/2005,Florida Atlantic,6,Florida Intl,52,0.0
11/26/2005,Middle Tennessee,17,Troy,7,-6.0
11/26/2005,Oklahoma State,14,Oklahoma,42,19.5
11/26/2005,UL-Lafayette,54,UL-Monroe,21,4.0
12/01/2005,Akron,31,Northern Illinois,30,13.0
12/02/2005,Louisiana Tech,40,Fresno State,28,22.0
12/03/2005,Louisville,30,Connecticut,20,-19.5
12/03/2005,Army,23,Navy,42,7.0
12/03/2005,U.C.L.A.,19,Southern Cal,66,22.0
12/03/2005,San Diego State,38,Hawaii,49,2.5
12/03/2005,Colorado,3,Texas,70,27.5
12/03/2005,Louisiana State,14,Georgia,34,-2.0
12/03/2005,Tulsa,44,U-C-F,27,2.0
12/03/2005,Florida State,27,Virginia Tech,22,14.0
12/03/2005,Middle Tennessee,31,Florida Intl,35,-8.0
12/03/2005,West Virginia,28,South Florida,13,-8.0
