Date,Visitor,Visitor Score,Home Team,Home Score,Line
10/30/2010,Toledo,42,Eastern Michigan,7,-11.5
10/30/2010,Utah State,42,Nevada-Reno,56,28.0
10/30/2010,San Jose State,27,New Mexico State,29,-3.0
10/30/2010,New Mexico,14,Colorado State,38,15.0
10/30/2010,California,7,Oregon State,35,3.0
10/30/2010,Washington State,0,Arizona State,42,22.0
10/30/2010,Houston,56,Memphis,17,-14.0
10/30/2010,Utah,28,Air Force,23,-6.5
10/30/2010,Ohio State,52,Minnesota,10,-25.5
10/30/2010,Michigan,31,Penn State,41,-3.0
10/30/2010,Oregon,53,Southern Cal,32,-6.5
10/30/2010,Texas Christian,48,Nevada-Las Vegas,6,-35.0
10/30/2010,Idaho,10,Hawaii,45,15.5
10/30/2010,UL-Lafayette,31,Ohio,38,17.0
10/30/2010,North Texas,33,Western Kentucky,6,6.0
10/30/2010,Troy,14,UL-Monroe,28,-17.0
10/30/2010,Florida Intl,9,Florida Atlantic,21,-4.5
10/30/2010,William + Mary,17,North Carolina,21, 
10/30/2010,Virginia Military,7,Army,29, 
11/02/2010,Middle Tennessee,24,Arkansas State,51,-2.5
11/03/2010,Rutgers,27,South Florida,28,10.0
11/04/2010,Buffalo,17,Ohio,34,16.5
11/04/2010,Georgia Tech,21,Virginia Tech,28,13.5
11/05/2010,Western Michigan,22,Central Michigan,26,3.0
11/05/2010,U-C-F,40,Houston,33,-2.5
11/06/2010,Air Force,42,Army,22,-6.5
11/06/2010,Maryland,20,Miami-Florida,26,9.5
11/06/2010,No Carolina State,13,Clemson,14,3.5
11/06/2010,Virginia,48,Duke,55,-1.5
11/06/2010,Louisville,28,Syracuse,20,7.0
11/06/2010,Iowa,18,Indiana,13,-18.5
11/06/2010,Illinois,65,Michigan,67,3.0
11/06/2010,Boston College,23,Wake Forest,13,-4.0
11/06/2010,Northwestern,21,Penn State,35,7.0
11/06/2010,Wisconsin,34,Purdue,13,-20.0
11/06/2010,Minnesota,8,Michigan State,31,24.0
11/06/2010,North Carolina,37,Florida State,35,10.5
11/06/2010,Baylor,28,Oklahoma State,55,10.0
11/06/2010,Arkansas,41,South Carolina,20,4.0
11/06/2010,Florida,55,Vanderbilt,14,-14.5
11/06/2010,Colorado,45,Kansas,52,-7.5
11/06/2010,Akron,30,Ball State,37,13.5
11/06/2010,Nevada-Las Vegas,7,Brigham Young,55,18.5
11/06/2010,Rice,27,Tulsa,64,17.0
11/06/2010,Hawaii,7,Boise State,42,23.0
11/06/2010,Temple,28,Kent State,10,-3.0
11/06/2010,New Mexico State,22,Utah State,27,19.0
11/06/2010,Navy,76,East Carolina,35,2.5
11/06/2010,Washington,16,Oregon,53,38.0
11/06/2010,Southern Miss,46,Tulane,30,-10.5
11/06/2010,Nebraska,31,Iowa State,30,-16.0
11/06/2010,Oklahoma,19,Texas A+M,33,-5.0
11/06/2010,Texas,14,Kansas State,39,-4.0
11/06/2010,Arizona,17,Stanford,42,8.0
11/06/2010,Texas Christian,47,Utah,7,-5.0
11/06/2010,Fresno State,40,Louisiana Tech,34,3.0
11/06/2010,Marshall,31,U-A-B,17,10.5
11/06/2010,Nevada-Reno,63,Idaho,17,-12.0
11/06/2010,California,20,Washington State,13,-14.5
11/06/2010,Wyoming,31,New Mexico,34,-9.0
11/06/2010,Oregon State,14,U.C.L.A.,17,-5.0
11/06/2010,Missouri,17,Texas Tech,24,-4.5
11/06/2010,Alabama,21,Louisiana State,24,-7.0
11/06/2010,Tennessee,50,Memphis,14,-20.0
11/06/2010,S-M-U,14,UTEP,28,-6.5
11/06/2010,Colorado State,19,San Diego State,24,17.5
11/06/2010,Arizona State,33,Southern Cal,34,5.5
11/06/2010,UL-Lafayette,21,Mississippi,43,30.0
11/06/2010,Florida Atlantic,17,Western Kentucky,16,-2.5
11/06/2010,UL-Monroe,35,Florida Intl,42,10.0
11/06/2010,Troy,41,North Texas,35,-9.5
11/06/2010,Idaho State,7,Georgia,55, 
11/06/2010,Chattanooga,24,Auburn,62, 
11/06/2010,Charleston Southern,21,Kentucky,49, 
11/09/2010,Toledo,30,Northern Illinois,65,11.0
11/10/2010,Miami-Ohio,24,Bowling Green,21,-3.0
11/11/2010,Pittsburgh,28,Connecticut,30,-6.5
11/11/2010,East Carolina,54,U-A-B,42,1.0
11/12/2010,Ball State,20,Buffalo,3,3.0
11/12/2010,Boise State,52,Idaho,14,-35.5
11/13/2010,Maryland,42,Virginia,23,-3.0
11/13/2010,Cincinnati,10,West Virginia,37,5.5
11/13/2010,Southern Miss,31,U-C-F,21,10.5
11/13/2010,Syracuse,13,Rutgers,10,-2.0
11/13/2010,Boston College,21,Duke,16,-3.5
11/13/2010,Miami-Florida,35,Georgia Tech,10,-2.5
11/13/2010,Iowa,17,Northwestern,21,-10.0
11/13/2010,Michigan,27,Purdue,16,-12.5
11/13/2010,Indiana,20,Wisconsin,83,22.5
11/13/2010,Minnesota,38,Illinois,34,21.0
11/13/2010,Wake Forest,3,No Carolina State,38,19.5
11/13/2010,Clemson,13,Florida State,16,6.0
11/13/2010,Texas Tech,7,Oklahoma,45,16.0
11/13/2010,Texas A+M,42,Baylor,30,-3.0
11/13/2010,Kansas,3,Nebraska,20,35.0
11/13/2010,South Carolina,36,Florida,14,6.0
11/13/2010,Vanderbilt,20,Kentucky,38,17.0
11/13/2010,Mississippi State,10,Alabama,30,13.0
11/13/2010,Iowa State,14,Colorado,34,-2.5
11/13/2010,Eastern Michigan,30,Western Michigan,45,19.0
11/13/2010,Army,45,Kent State,28,1.0
11/13/2010,Brigham Young,49,Colorado State,10,-6.5
11/13/2010,UTEP,21,Arkansas,58,28.5
11/13/2010,Utah,3,Notre Dame,28,-6.0
11/13/2010,Memphis,13,Marshall,28,17.0
11/13/2010,Georgia,31,Auburn,49,7.0
11/13/2010,Oregon,15,California,13,-20.0
11/13/2010,Stanford,17,Arizona State,13,-4.5
11/13/2010,Central Michigan,37,Navy,38,14.0
11/13/2010,Rice,49,Tulane,54,3.5
11/13/2010,Oklahoma State,33,Texas,16,-5.0
11/13/2010,Kansas State,28,Missouri,38,13.0
11/13/2010,Penn State,14,Ohio State,38,19.0
11/13/2010,Virginia Tech,26,North Carolina,10,-3.5
11/13/2010,South Florida,24,Louisville,21,2.5
11/13/2010,San Diego State,35,Texas Christian,40,28.0
11/13/2010,New Mexico,23,Air Force,48,34.0
11/13/2010,Louisiana Tech,41,New Mexico State,20,-16.0
11/13/2010,Washington State,31,Oregon State,14,24.0
11/13/2010,Mississippi,14,Tennessee,52,2.5
11/13/2010,Southern Cal,24,Arizona,21,4.5
11/13/2010,Utah State,38,San Jose State,34,-3.5
11/13/2010,Tulsa,28,Houston,25,2.5
11/13/2010,Nevada-Reno,35,Fresno State,34,-8.5
11/13/2010,Wyoming,16,Nevada-Las Vegas,42,-4.5
11/13/2010,Western Kentucky,36,Arkansas State,35,12.0
11/13/2010,Florida Intl,52,Troy,35,8.5
11/13/2010,North Texas,23,Middle Tennessee,17,10.5
11/13/2010,UL-Lafayette,23,Florida Atlantic,24,10.5
11/13/2010,UL-Monroe,0,Louisiana State,51,33.0
11/16/2010,Ohio,31,Temple,23,10.0
11/17/2010,Miami-Ohio,19,Akron,14,-9.0
11/17/2010,Bowling Green,14,Toledo,33,10.0
11/18/2010,U.C.L.A.,7,Washington,24,2.0
11/18/2010,Air Force,35,Nevada-Las Vegas,20,-19.5
11/18/2010,Georgia State,7,Alabama,63, 
11/19/2010,Fresno State,0,Boise State,51,29.5
11/20/2010,Penn State,41,Indiana,24,-10.5
11/20/2010,Tennessee,24,Vanderbilt,10,-8.5
11/20/2010,Connecticut,23,Syracuse,6,3.5
11/20/2010,Florida State,30,Maryland,16,-4.0
11/20/2010,Clemson,30,Wake Forest,10,-14.0
11/20/2010,Duke,20,Georgia Tech,30,10.0
11/20/2010,Virginia,13,Boston College,17,7.0
11/20/2010,Rutgers,38,Cincinnati,69,13.5
11/20/2010,Purdue,31,Michigan State,35,21.0
11/20/2010,Wisconsin,48,Michigan,28,-4.0
11/20/2010,Ohio State,20,Iowa,17,-3.0
11/20/2010,Missouri,14,Iowa State,0,-11.0
11/20/2010,Oklahoma State,48,Kansas,14,-24.5
11/20/2010,Arkansas,38,Mississippi State,31,-3.5
11/20/2010,Northern Illinois,59,Ball State,21,-16.0
11/20/2010,East Carolina,38,Rice,62,-8.0
11/20/2010,Kent State,3,Western Michigan,38,3.0
11/20/2010,UTEP,28,Tulsa,31,18.0
11/20/2010,Eastern Michigan,21,Buffalo,17,7.0
11/20/2010,Colorado State,0,Wyoming,44,2.5
11/20/2010,Idaho,28,Utah State,6,3.0
11/20/2010,Marshall,17,S-M-U,31,13.5
11/20/2010,Illinois,48,Northwestern,27,-7.5
11/20/2010,No Carolina State,29,North Carolina,25,2.5
11/20/2010,Stanford,48,California,14,-7.0
11/20/2010,U-C-F,61,Tulane,14,-18.5
11/20/2010,Virginia Tech,31,Miami-Florida,17,-2.0
11/20/2010,Kansas State,36,Colorado,44,-2.5
11/20/2010,New Mexico State,6,Nevada-Reno,52,37.5
11/20/2010,Memphis,15,U-A-B,31,20.0
11/20/2010,New Mexico,7,Brigham Young,40,30.0
11/20/2010,Notre Dame,27,Army,3,-8.5
11/20/2010,Pittsburgh,17,South Florida,10,-3.0
11/20/2010,Houston,41,Southern Miss,59,3.5
11/20/2010,Oklahoma,53,Baylor,24,-7.0
11/20/2010,Nebraska,6,Texas A+M,9,-3.0
11/20/2010,West Virginia,17,Louisville,10,-3.5
11/20/2010,Southern Cal,7,Oregon State,36,-3.0
11/20/2010,Mississippi,36,Louisiana State,43,14.5
11/20/2010,Utah,38,San Diego State,34,-2.5
11/20/2010,San Jose State,7,Hawaii,41,29.5
11/20/2010,Troy,24,South Carolina,69,21.0
11/20/2010,Florida Atlantic,17,Texas,51,21.5
11/20/2010,Arkansas State,19,Navy,35,13.0
11/20/2010,Middle Tennessee,27,Western Kentucky,26,-4.5
11/20/2010,Florida Intl,38,UL-Lafayette,17,-10.0
11/20/2010,North Texas,37,UL-Monroe,49,0.0
11/20/2010,Appalachian State,10,Florida,48, 
11/20/2010,Weber State,21,Texas Tech,64, 
11/23/2010,Temple,3,Miami-Ohio,23,-6.5
11/25/2010,Texas A+M,24,Texas,17,-3.0
11/26/2010,Buffalo,14,Akron,22,1.0
11/26/2010,Central Michigan,31,Toledo,42,4.5
11/26/2010,Western Michigan,41,Bowling Green,7,-7.0
11/26/2010,Northern Illinois,71,Eastern Michigan,3,-25.0
11/26/2010,West Virginia,35,Pittsburgh,10,3.0
11/26/2010,Louisville,40,Rutgers,13,-3.5
11/26/2010,Ohio,6,Kent State,28,-5.0
11/26/2010,S-M-U,45,East Carolina,38,-1.0
11/26/2010,Auburn,28,Alabama,27,4.0
11/26/2010,U.C.L.A.,34,Arizona State,55,12.5
11/26/2010,Colorado,17,Nebraska,45,17.0
11/26/2010,Southern Miss,50,Tulsa,56,3.5
11/26/2010,Arizona,29,Oregon,48,19.5
11/26/2010,Boise State,31,Nevada-Reno,34,-14.5
11/27/2010,Michigan,7,Ohio State,37,17.0
11/27/2010,Indiana,34,Purdue,31,4.5
11/27/2010,Tulane,23,Marshall,38,11.5
11/27/2010,South Florida,23,Miami-Florida,20,13.5
11/27/2010,Mississippi State,31,Mississippi,23,-3.0
11/27/2010,Florida,7,Florida State,31,3.0
11/27/2010,Kentucky,14,Tennessee,24,3.0
11/27/2010,South Carolina,29,Clemson,7,-3.0
11/27/2010,U-C-F,37,Memphis,17,-27.0
11/27/2010,Cincinnati,17,Connecticut,38,2.5
11/27/2010,Boston College,16,Syracuse,7,3.5
11/27/2010,Northwestern,23,Wisconsin,70,23.0
11/27/2010,Wake Forest,34,Vanderbilt,13,4.5
11/27/2010,Iowa,24,Minnesota,27,-15.5
11/27/2010,No Carolina State,31,Maryland,38,-2.0
11/27/2010,North Carolina,24,Duke,19,-8.5
11/27/2010,Virginia,7,Virginia Tech,37,22.0
11/27/2010,Kansas,7,Missouri,35,24.5
11/27/2010,Hawaii,59,New Mexico State,24,-27.5
11/27/2010,U-A-B,23,Rice,28,-3.0
11/27/2010,Georgia Tech,34,Georgia,42,14.0
11/27/2010,Michigan State,28,Penn State,22,-1.5
11/27/2010,Oklahoma,47,Oklahoma State,41,3.0
11/27/2010,Washington,16,California,13,7.0
11/27/2010,Brigham Young,16,Utah,17,7.5
11/27/2010,Oregon State,0,Stanford,38,14.0
11/27/2010,Louisiana State,23,Arkansas,31,3.5
11/27/2010,Texas Christian,66,New Mexico,17,-44.0
11/27/2010,Houston,20,Texas Tech,35,9.0
11/27/2010,Notre Dame,20,Southern Cal,16,4.5
11/27/2010,Louisiana Tech,45,San Jose State,38,-14.0
11/27/2010,Nevada-Las Vegas,14,San Diego State,48,24.0
11/27/2010,Idaho,20,Fresno State,23,10.5
11/27/2010,UL-Lafayette,23,UL-Monroe,22,7.0
11/27/2010,Florida Atlantic,14,Middle Tennessee,38,5.5
11/27/2010,Kansas State,49,North Texas,41,-14.5
11/27/2010,Arkansas State,24,Florida Intl,31,5.0
11/27/2010,Western Kentucky,14,Troy,28,13.0
12/02/2010,Arizona State,30,Arizona,29,4.0
12/03/2010,Illinois,23,Fresno State,25,-5.5
12/03/2010,Miami-Ohio,26,Northern Illinois,21,17.5
12/04/2010,Pittsburgh,28,Cincinnati,10,-1.5
12/04/2010,Rutgers,14,West Virginia,35,21.0
12/04/2010,Connecticut,19,South Florida,16,2.5
12/04/2010,Utah State,14,Boise State,50,39.5
12/04/2010,Nevada-Reno,35,Louisiana Tech,17,-8.5
12/04/2010,Southern Cal,28,U.C.L.A.,14,-6.5
12/04/2010,Washington,35,Washington State,28,-5.5
12/04/2010,Oregon,37,Oregon State,20,-16.5
12/04/2010,San Jose State,23,Idaho,26,14.0
12/04/2010,Nevada-Las Vegas,21,Hawaii,59,34.0
12/04/2010,Troy,44,Florida Atlantic,7,-5.5
12/04/2010,Middle Tennessee,28,Florida Intl,27,5.0
12/04/2010,S-M-U,7,U-C-F,17,7.5
12/04/2010,Auburn,56,South Carolina,17,-4.0
12/04/2010,Florida State,33,Virginia Tech,44,3.5
12/04/2010,Nebraska,20,Oklahoma,23,4.0
12/11/2010,Navy,31,Army,17,-8.0
