Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/01/2008,Kent State,30,Bowling Green,45,6.0
11/01/2008,Central Michigan,37,Indiana,34,1.5
11/01/2008,Air Force,16,Army,7,-7.0
11/01/2008,Louisville,21,Syracuse,28,-12.0
11/01/2008,Miami-Florida,24,Virginia,17,1.0
11/01/2008,West Virginia,35,Connecticut,13,-3.0
11/01/2008,Iowa,24,Illinois,27,2.5
11/01/2008,Northwestern,24,Minnesota,17,7.5
11/01/2008,Duke,30,Wake Forest,33,7.5
11/01/2008,Iowa State,17,Oklahoma State,59,29.5
11/01/2008,Missouri,31,Baylor,28,-21.5
11/01/2008,Auburn,7,Mississippi,17,6.5
11/01/2008,San Diego State,10,Wyoming,35,5.5
11/01/2008,Eastern Michigan,10,Western Michigan,31,18.5
11/01/2008,Tulsa,23,Arkansas,30,-7.0
11/01/2008,Colorado,17,Texas A+M,24,4.0
11/01/2008,Pittsburgh,36,Notre Dame,33,5.0
11/01/2008,Fresno State,35,Louisiana Tech,38,-5.0
11/01/2008,Hawaii,14,Utah State,30,-6.0
11/01/2008,Tennessee,6,South Carolina,27,5.5
11/01/2008,Florida,49,Georgia,10,-7.5
11/01/2008,Washington,0,Southern Cal,56,46.0
11/01/2008,Nebraska,28,Oklahoma,62,21.0
11/01/2008,Oregon,16,California,26,2.5
11/01/2008,Temple,27,Navy,33,8.0
11/01/2008,Kansas State,21,Kansas,52,7.5
11/01/2008,Texas,33,Texas Tech,39,-3.5
11/01/2008,Michigan,42,Purdue,48,2.5
11/01/2008,Wisconsin,24,Michigan State,25,5.5
11/01/2008,Clemson,27,Boston College,21,3.0
11/01/2008,San Jose State,30,Idaho,24,-16.5
11/01/2008,Brigham Young,45,Colorado State,42,-14.5
11/01/2008,Washington State,0,Stanford,58,30.0
11/01/2008,Boise State,49,New Mexico State,0,-21.5
11/01/2008,Kentucky,14,Mississippi State,13,2.5
11/01/2008,Florida State,28,Georgia Tech,31,2.0
11/01/2008,Tulane,10,Louisiana State,35,28.5
11/01/2008,Texas Christian,44,Nevada-Las Vegas,14,-15.0
11/01/2008,U-A-B,14,Southern Miss,70,8.5
11/01/2008,Rice,49,UTEP,44,-2.5
11/01/2008,Utah,13,New Mexico,10,-7.0
11/01/2008,Arizona State,25,Oregon State,27,15.5
11/01/2008,North Texas,51,Western Kentucky,40,18.5
11/01/2008,Arkansas State,0,Alabama,35,24.0
11/01/2008,Florida Intl,20,UL-Lafayette,49,10.5
11/01/2008,Troy,30,UL-Monroe,31,-10.0
11/02/2008,East Carolina,13,U-C-F,10,-5.0
11/04/2008,Miami-Ohio,17,Buffalo,37,8.0
11/05/2008,Northern Illinois,14,Ball State,45,8.0
11/05/2008,Toledo,30,Akron,47,6.5
11/06/2008,Maryland,13,Virginia Tech,23,3.0
11/06/2008,Texas Christian,10,Utah,13,-2.0
11/07/2008,Nevada-Reno,41,Fresno State,28,-2.5
11/08/2008,Syracuse,17,Rutgers,35,14.0
11/08/2008,Wisconsin,55,Indiana,20,-10.0
11/08/2008,Ohio State,45,Northwestern,10,-12.5
11/08/2008,Purdue,7,Michigan State,21,10.0
11/08/2008,Georgia Tech,7,North Carolina,28,4.5
11/08/2008,Illinois,17,Western Michigan,23,-7.0
11/08/2008,Virginia,17,Wake Forest,28,3.5
11/08/2008,No Carolina State,27,Duke,17,3.5
11/08/2008,Oklahoma State,20,Texas Tech,56,3.5
11/08/2008,Florida,42,Vanderbilt,14,-24.0
11/08/2008,Arkansas,21,South Carolina,34,13.0
11/08/2008,Georgia,42,Kentucky,38,-13.5
11/08/2008,Bowling Green,28,Ohio,3,-2.5
11/08/2008,San Diego State,12,Brigham Young,41,36.0
11/08/2008,Utah State,14,Boise State,49,35.0
11/08/2008,Oklahoma,66,Texas A+M,28,-27.5
11/08/2008,Army,31,Rice,38,9.5
11/08/2008,Iowa State,24,Colorado,28,10.5
11/08/2008,Memphis,31,S-M-U,26,1.5
11/08/2008,Kansas State,24,Missouri,41,27.0
11/08/2008,Clemson,27,Florida State,41,3.5
11/08/2008,Marshall,16,East Carolina,19,8.0
11/08/2008,Kansas,35,Nebraska,45,1.5
11/08/2008,Penn State,23,Iowa,24,-8.0
11/08/2008,Notre Dame,0,Boston College,17,3.5
11/08/2008,Wyoming,13,Tennessee,7,27.0
11/08/2008,Alabama,27,Louisiana State,21,-3.5
11/08/2008,Stanford,28,Oregon,35,14.0
11/08/2008,Arizona State,39,Washington,19,-14.0
11/08/2008,Hawaii,42,New Mexico State,30,-3.5
11/08/2008,Tulane,14,Houston,42,16.5
11/08/2008,Colorado State,17,Air Force,38,10.0
11/08/2008,Oregon State,34,U.C.L.A.,6,-7.5
11/08/2008,Arizona,59,Washington State,28,-41.0
11/08/2008,Southern Miss,17,U-C-F,6,-3.0
11/08/2008,Baylor,21,Texas,45,26.0
11/08/2008,Cincinnati,26,West Virginia,23,6.5
11/08/2008,Louisville,7,Pittsburgh,41,6.5
11/08/2008,Michigan,29,Minnesota,6,7.5
11/08/2008,California,3,Southern Cal,17,22.5
11/08/2008,Louisiana Tech,21,San Jose State,0,7.0
11/08/2008,New Mexico,20,Nevada-Las Vegas,27,-5.5
11/08/2008,Western Kentucky,7,Troy,17,17.0
11/08/2008,North Texas,13,Florida Atlantic,46,22.5
11/08/2008,UTEP,37,UL-Lafayette,24,10.0
11/08/2008,Arkansas State,21,Florida Intl,22,-2.5
11/08/2008,UL-Monroe,21,Middle Tennessee,24,4.5
11/08/2008,Tennessee-Martin,20,Auburn,37, 
11/11/2008,Ball State,31,Miami-Ohio,16,-17.5
11/12/2008,Temple,38,Kent State,41,-1.0
11/12/2008,Central Michigan,33,Northern Illinois,30,4.0
11/13/2008,Buffalo,43,Akron,40,2.5
11/13/2008,Virginia Tech,14,Miami-Florida,16,4.0
11/13/2008,Wyoming,14,Nevada-Las Vegas,22,6.0
11/14/2008,Cincinnati,28,Louisville,20,-4.0
11/15/2008,Indiana,7,Penn State,34,35.5
11/15/2008,Purdue,17,Iowa,22,17.0
11/15/2008,Northwestern,21,Michigan,14,3.5
11/15/2008,Minnesota,32,Wisconsin,35,14.0
11/15/2008,Wake Forest,17,No Carolina State,21,-3.5
11/15/2008,Duke,7,Clemson,31,10.0
11/15/2008,North Carolina,15,Maryland,17,-3.0
11/15/2008,Notre Dame,27,Navy,21,-4.5
11/15/2008,Connecticut,39,Syracuse,14,-9.0
11/15/2008,Mississippi State,7,Alabama,32,22.0
11/15/2008,Vanderbilt,31,Kentucky,24,3.5
11/15/2008,Texas A+M,21,Baylor,41,8.0
11/15/2008,New Mexico,6,Colorado State,20,-3.0
11/15/2008,Toledo,17,Western Michigan,27,14.5
11/15/2008,Utah State,38,Louisiana Tech,45,15.0
11/15/2008,East Carolina,3,Southern Miss,21,3.0
11/15/2008,U-A-B,41,Tulane,24,4.0
11/15/2008,Texas,35,Kansas,7,-14.0
11/15/2008,Missouri,52,Iowa State,20,-26.5
11/15/2008,California,21,Oregon State,34,3.5
11/15/2008,Arizona,45,Oregon,55,6.0
11/15/2008,U.C.L.A.,27,Washington,7,-7.0
11/15/2008,Georgia,17,Auburn,13,-9.0
11/15/2008,Brigham Young,38,Air Force,24,-3.5
11/15/2008,South Carolina,6,Florida,56,21.0
11/15/2008,San Jose State,17,Nevada-Reno,41,14.5
11/15/2008,U-C-F,30,Marshall,14,7.0
11/15/2008,Boise State,45,Idaho,10,-36.5
11/15/2008,Tulsa,30,Houston,70,-4.0
11/15/2008,New Mexico State,17,Fresno State,24,17.0
11/15/2008,Southern Cal,45,Stanford,23,-24.0
11/15/2008,Nebraska,56,Kansas State,28,-6.0
11/15/2008,Oklahoma State,30,Colorado,17,-18.0
11/15/2008,Rutgers,49,South Florida,16,8.0
11/15/2008,Boston College,27,Florida State,17,6.0
11/15/2008,Ohio State,30,Illinois,20,-8.5
11/15/2008,Utah,63,San Diego State,14,-30.0
11/15/2008,S-M-U,10,UTEP,36,14.0
11/15/2008,Washington State,0,Arizona State,31,35.5
11/15/2008,Middle Tennessee,21,Western Kentucky,10,-1.0
11/15/2008,UL-Lafayette,29,Florida Atlantic,40,1.0
11/15/2008,UL-Monroe,0,Mississippi,59,24.0
11/15/2008,Troy,31,Louisiana State,40,16.5
11/18/2008,Northern Illinois,42,Kent State,14,-3.0
11/19/2008,Ball State,31,Central Michigan,24,-6.0
11/20/2008,Miami-Florida,23,Georgia Tech,41,3.0
11/21/2008,Miami-Ohio,14,Toledo,42,3.5
11/21/2008,Buffalo,40,Bowling Green,34,4.5
11/21/2008,Fresno State,24,San Jose State,10,-3.0
11/22/2008,Eastern Michigan,52,Temple,55,12.0
11/22/2008,Army,3,Rutgers,30,17.5
11/22/2008,Illinois,10,Northwestern,27,-3.0
11/22/2008,Pittsburgh,21,Cincinnati,28,6.0
11/22/2008,Boston College,24,Wake Forest,21,-2.5
11/22/2008,Indiana,10,Purdue,62,11.5
11/22/2008,Michigan,7,Ohio State,42,20.5
11/22/2008,Duke,3,Virginia Tech,14,15.0
11/22/2008,Florida State,37,Maryland,3,-1.5
11/22/2008,No Carolina State,41,North Carolina,10,11.0
11/22/2008,Iowa State,30,Kansas State,38,10.5
11/22/2008,Tennessee,20,Vanderbilt,10,3.0
11/22/2008,Arkansas,28,Mississippi State,31,-2.5
11/22/2008,Akron,42,Ohio,49,-2.0
11/22/2008,Colorado State,31,Wyoming,20,1.0
11/22/2008,Marshall,10,Rice,35,8.5
11/22/2008,Syracuse,24,Notre Dame,23,19.5
11/22/2008,Washington,13,Washington State,16,-7.0
11/22/2008,Tulane,7,Tulsa,56,28.5
11/22/2008,Texas Tech,21,Oklahoma,65,7.0
11/22/2008,Michigan State,18,Penn State,49,16.0
11/22/2008,Clemson,13,Virginia,3,-2.5
11/22/2008,Air Force,10,Texas Christian,44,20.0
11/22/2008,Stanford,16,California,37,8.0
11/22/2008,Louisiana Tech,35,New Mexico State,31,-7.0
11/22/2008,Boise State,41,Nevada-Reno,34,-7.0
11/22/2008,East Carolina,17,U-A-B,13,-6.5
11/22/2008,UTEP,37,Houston,42,17.0
11/22/2008,Brigham Young,24,Utah,48,7.0
11/22/2008,Iowa,55,Minnesota,0,-6.0
11/22/2008,Oregon State,19,Arizona,17,2.5
11/22/2008,West Virginia,35,Louisville,21,-7.5
11/22/2008,U-C-F,28,Memphis,21,6.0
11/22/2008,Nevada-Las Vegas,21,San Diego State,42,-10.0
11/22/2008,Mississippi,31,Louisiana State,13,3.0
11/22/2008,Idaho,17,Hawaii,49,23.5
11/22/2008,Florida Atlantic,14,Arkansas State,28,3.5
11/22/2008,UL-Monroe,31,Florida Intl,27,7.0
11/22/2008,North Texas,13,Middle Tennessee,52,18.5
11/22/2008,UL-Lafayette,3,Troy,48,10.0
11/22/2008,Cal-San Luis Obispo,35,Wisconsin,36, 
11/22/2008,The Citadel,19,Florida,70, 
11/23/2008,Connecticut,13,South Florida,17,2.5
11/25/2008,Western Michigan,22,Ball State,45,10.0
11/25/2008,Navy,16,Northern Illinois,0,3.0
11/27/2008,Texas A+M,9,Texas,49,35.5
11/28/2008,West Virginia,15,Pittsburgh,19,-3.0
11/28/2008,Ohio,41,Miami-Ohio,26,-2.5
11/28/2008,Mississippi State,0,Mississippi,45,18.0
11/28/2008,Akron,6,Temple,27,3.0
11/28/2008,UTEP,21,East Carolina,53,6.5
11/28/2008,Central Michigan,52,Eastern Michigan,56,-11.0
11/28/2008,Kent State,24,Buffalo,21,9.5
11/28/2008,Louisiana State,30,Arkansas,31,-7.0
11/28/2008,Bowling Green,38,Toledo,10,-2.5
11/28/2008,Colorado,31,Nebraska,40,19.0
11/28/2008,Fresno State,10,Boise State,61,21.5
11/28/2008,U.C.L.A.,9,Arizona State,34,9.5
11/29/2008,Miami-Florida,28,No Carolina State,38,-2.0
11/29/2008,Vanderbilt,10,Wake Forest,23,4.5
11/29/2008,Maryland,21,Boston College,28,6.5
11/29/2008,Virginia,14,Virginia Tech,17,7.5
11/29/2008,North Carolina,28,Duke,20,-7.0
11/29/2008,Syracuse,10,Cincinnati,30,20.5
11/29/2008,Baylor,28,Texas Tech,35,22.5
11/29/2008,Tulane,6,Memphis,45,14.0
11/29/2008,Nevada-Reno,35,Louisiana Tech,31,-5.0
11/29/2008,Houston,42,Rice,56,-3.0
11/29/2008,New Mexico State,2,Utah State,47,5.5
11/29/2008,Southern Miss,28,S-M-U,12,-14.0
11/29/2008,Kansas,40,Missouri,37,16.5
11/29/2008,Oklahoma,61,Oklahoma State,41,-10.5
11/29/2008,Georgia Tech,45,Georgia,42,7.5
11/29/2008,Tulsa,38,Marshall,35,-16.0
11/29/2008,Auburn,0,Alabama,36,14.5
11/29/2008,Florida,45,Florida State,15,-17.0
11/29/2008,Kentucky,10,Tennessee,28,4.0
11/29/2008,U-A-B,15,U-C-F,0,9.5
11/29/2008,Oregon,65,Oregon State,38,3.0
11/29/2008,South Carolina,14,Clemson,31,-1.0
11/29/2008,Notre Dame,3,Southern Cal,38,33.5
11/29/2008,Washington State,10,Hawaii,24,27.5
11/29/2008,Arkansas State,33,North Texas,28,-20.5
11/29/2008,Florida Intl,50,Florida Atlantic,57,5.5
12/03/2008,Middle Tennessee,28,UL-Lafayette,42,5.0
12/04/2008,Louisville,14,Rutgers,63,12.0
12/05/2008,Buffalo,42,Ball State,24,15.5
12/06/2008,Navy,34,Army,0,-10.5
12/06/2008,Pittsburgh,34,Connecticut,10,1.5
12/06/2008,South Florida,7,West Virginia,13,7.0
12/06/2008,Washington,7,California,48,35.5
12/06/2008,Southern Cal,28,U.C.L.A.,7,-32.5
12/06/2008,Arizona State,10,Arizona,31,11.0
12/06/2008,Cincinnati,29,Hawaii,24,-7.5
12/06/2008,Arkansas State,9,Troy,35,11.5
12/06/2008,Western Kentucky,3,Florida Intl,27,6.5
12/06/2008,East Carolina,27,Tulsa,24,12.5
12/06/2008,Boston College,12,Virginia Tech,30,-1.0
12/06/2008,Alabama,20,Florida,31,10.0
12/06/2008,Missouri,21,Oklahoma,62,17.0
