Date,Visitor,Visitor Score,Home Team,Home Score,Line
11/06/2004,Kent State,33,Buffalo,7,-7.5
11/06/2004,Nebraska,27,Iowa State,34,-4.5
11/06/2004,Colorado,30,Kansas,21,2.0
11/06/2004,Baylor,17,Texas Tech,42,29.0
11/06/2004,Florida,34,Vanderbilt,17,-11.5
11/06/2004,Colorado State,31,Utah,63,25.0
11/06/2004,San Diego State,16,Brigham Young,49,11.5
11/06/2004,Wyoming,53,Nevada-Las Vegas,45,5.0
11/06/2004,Fresno State,52,Rice,21,-7.0
11/06/2004,Tulsa,35,S-M-U,41,-12.0
11/06/2004,Cincinnati,52,Southern Miss,24,6.0
11/06/2004,Oklahoma,42,Texas A+M,35,-12.5
11/06/2004,Georgia Tech,24,No Carolina State,14,7.5
11/06/2004,Maryland,0,Virginia,16,13.0
11/06/2004,Notre Dame,17,Tennessee,13,7.0
11/06/2004,Mississippi State,14,Alabama,30,17.5
11/06/2004,Arizona,23,Washington,13,1.0
11/06/2004,Oregon,27,California,28,18.0
11/06/2004,Washington State,31,U.C.L.A.,29,14.0
11/06/2004,Southern Cal,28,Oregon State,20,-17.0
11/06/2004,Western Michigan,0,Bowling Green,52,30.0
11/06/2004,Ohio,17,U-C-F,16,-1.0
11/06/2004,Central Michigan,58,Eastern Michigan,61,-2.5
11/06/2004,East Carolina,24,Houston,34,16.0
11/06/2004,Stanford,31,Arizona State,34,12.0
11/06/2004,Arkansas,32,South Carolina,35,4.0
11/06/2004,Navy,10,Tulane,42,-9.5
11/06/2004,Oklahoma State,35,Texas,56,13.5
11/06/2004,San Jose State,24,Nevada-Reno,42,14.0
11/06/2004,Louisiana Tech,23,Hawaii,34,4.0
11/06/2004,Florida Atlantic,6,Troy,24,12.0
11/06/2004,Arkansas State,31,Idaho,45,-3.5
11/06/2004,Utah State,25,UL-Monroe,32,5.5
11/06/2004,Middle Tennessee,10,New Mexico State,44,-2.0
11/09/2004,Toledo,31,Northern Illinois,17,6.5
11/10/2004,Texas Christian,28,Louisville,55,23.5
11/11/2004,Florida State,17,No Carolina State,10,-7.0
11/11/2004,Utah State,7,Arkansas State,16,6.0
11/12/2004,Southern Miss,26,Memphis,30,6.5
11/12/2004,Hawaii,14,Fresno State,70,21.5
11/13/2004,Boston College,36,West Virginia,17,7.0
11/13/2004,Connecticut,10,Georgia Tech,30,7.5
11/13/2004,Wisconsin,14,Michigan State,49,-7.0
11/13/2004,Penn State,22,Indiana,18,-4.0
11/13/2004,Iowa,29,Minnesota,27,5.0
11/13/2004,Northwestern,20,Michigan,42,14.5
11/13/2004,Akron,31,Ohio,19,0.0
11/13/2004,Clemson,13,Duke,16,-12.0
11/13/2004,Vanderbilt,13,Kentucky,14,-5.0
11/13/2004,Syracuse,24,Temple,34,-8.0
11/13/2004,Central Michigan,6,Buffalo,36,-5.0
11/13/2004,Texas Tech,25,Texas A+M,32,2.0
11/13/2004,Baylor,21,Oklahoma State,49,26.0
11/13/2004,Texas,27,Kansas,23,-23.5
11/13/2004,Miami-Ohio,42,Western Michigan,21,-21.0
11/13/2004,Mississippi,3,Arkansas,35,9.5
11/13/2004,Utah,45,Wyoming,28,-21.0
11/13/2004,San Diego State,37,Air Force,31,5.0
11/13/2004,Pittsburgh,41,Notre Dame,38,11.5
11/13/2004,Kansas State,31,Colorado,38,-1.5
11/13/2004,Nevada-Las Vegas,10,Colorado State,45,6.5
11/13/2004,New Mexico,21,Brigham Young,14,6.5
11/13/2004,Georgia,6,Auburn,24,3.5
11/13/2004,U.C.L.A.,34,Oregon,26,8.5
11/13/2004,South Carolina,14,Florida,48,7.0
11/13/2004,California,42,Washington,12,-30.5
11/13/2004,Washington State,28,Arizona State,45,14.5
11/13/2004,Nebraska,3,Oklahoma,30,29.5
11/13/2004,Ohio State,17,Purdue,24,6.0
11/13/2004,Miami-Florida,31,Virginia,21,3.5
11/13/2004,North Carolina,31,Wake Forest,24,5.0
11/13/2004,Marshall,35,Bowling Green,56,9.0
11/13/2004,Houston,7,U-A-B,20,9.5
11/13/2004,U-C-F,17,Ball State,21,3.5
11/13/2004,Eastern Michigan,17,Kent State,69,13.0
11/13/2004,Oregon State,24,Stanford,19,-3.0
11/13/2004,Boise State,56,San Jose State,49,-32.5
11/13/2004,Rice,28,UTEP,35,14.0
11/13/2004,Nevada-Reno,20,S-M-U,38,-6.0
11/13/2004,Tulsa,21,Louisiana Tech,38,6.0
11/13/2004,Army,31,Tulane,45,7.0
11/13/2004,East Carolina,17,South Florida,41,14.5
11/13/2004,Alabama,10,Louisiana State,26,9.0
11/13/2004,Arizona,9,Southern Cal,49,36.5
11/13/2004,UL-Monroe,24,Middle Tennessee,37,7.0
11/13/2004,Troy,13,UL-Lafayette,10,-14.5
11/13/2004,New Mexico State,35,Florida Atlantic,7,6.0
11/13/2004,Idaho,29,North Texas,51,15.0
11/13/2004,Georgia Southern,53,Florida Intl,32, 
11/18/2004,Maryland,6,Virginia Tech,55,9.5
11/18/2004,North Texas,31,Arkansas State,7,-4.5
11/20/2004,South Carolina,7,Clemson,29,3.0
11/20/2004,Virginia,30,Georgia Tech,10,-4.0
11/20/2004,Miami-Ohio,37,Akron,27,-8.5
11/20/2004,Buffalo,0,Connecticut,29,25.0
11/20/2004,Illinois,21,Northwestern,28,13.0
11/20/2004,Indiana,24,Purdue,63,21.0
11/20/2004,Michigan State,13,Penn State,37,-3.5
11/20/2004,Wisconsin,7,Iowa,30,3.0
11/20/2004,Wake Forest,7,Miami-Florida,52,18.5
11/20/2004,Oklahoma,35,Baylor,0,-36.5
11/20/2004,Michigan,21,Ohio State,37,-4.0
11/20/2004,Kansas,31,Missouri,14,11.0
11/20/2004,U-A-B,20,Army,14,-12.0
11/20/2004,Boston College,34,Temple,17,-15.0
11/20/2004,North Carolina,40,Duke,17,-7.0
11/20/2004,Ball State,40,Central Michigan,41,4.5
11/20/2004,Northern Illinois,34,Eastern Michigan,16,-17.0
11/20/2004,South Florida,23,Cincinnati,45,12.0
11/20/2004,Rutgers,21,Navy,54,3.0
11/20/2004,Memphis,38,East Carolina,35,-19.0
11/20/2004,Tennessee,38,Vanderbilt,33,-12.5
11/20/2004,Colorado State,17,Air Force,47,-1.5
11/20/2004,Iowa State,37,Kansas State,23,10.0
11/20/2004,Arkansas,24,Mississippi State,21,-10.0
11/20/2004,Brigham Young,21,Utah,52,18.0
11/20/2004,Wyoming,9,New Mexico,16,8.5
11/20/2004,San Jose State,24,Tulsa,34,12.0
11/20/2004,Southern Miss,17,Texas Christian,42,0.0
11/20/2004,Louisiana Tech,14,Boise State,55,24.0
11/20/2004,Florida,20,Florida State,13,7.0
11/20/2004,Auburn,21,Alabama,13,-11.0
11/20/2004,Stanford,6,California,41,23.5
11/20/2004,Western Michigan,21,Marshall,31,28.0
11/20/2004,Louisville,65,Houston,27,-22.0
11/20/2004,S-M-U,27,UTEP,57,21.5
11/20/2004,Oregon,21,Oregon State,50,3.0
11/20/2004,Washington,25,Washington State,28,13.0
11/20/2004,Mississippi,24,Louisiana State,27,21.0
11/20/2004,Nevada-Reno,17,Fresno State,54,27.5
11/20/2004,Nevada-Las Vegas,3,San Diego State,21,8.5
11/20/2004,New Mexico State,25,Utah State,34,-6.5
11/20/2004,Middle Tennessee,17,Troy,37,14.0
11/20/2004,UL-Lafayette,10,UL-Monroe,13,3.0
11/20/2004,Idaho,21,Hawaii,52,20.0
11/20/2004,Illinois State,0,Florida Atlantic,28, 
11/20/2004,Western Kentucky,35,Florida Intl,14, 
11/23/2004,Bowling Green,41,Toledo,49,-4.5
11/23/2004,Kent State,41,U-C-F,24,-9.5
11/25/2004,Connecticut,41,Rutgers,35,-4.0
11/25/2004,West Virginia,13,Pittsburgh,16,-3.0
11/26/2004,Colorado,26,Nebraska,20,2.5
11/26/2004,Louisiana State,43,Arkansas,14,-3.5
11/26/2004,Arizona State,27,Arizona,34,-14.0
11/26/2004,Texas A+M,13,Texas,26,10.5
11/27/2004,Syracuse,43,Boston College,17,11.0
11/27/2004,Kentucky,31,Tennessee,37,23.0
11/27/2004,Cincinnati,7,Louisville,70,24.0
11/27/2004,No Carolina State,52,East Carolina,14,-22.5
11/27/2004,Georgia Tech,13,Georgia,19,15.0
11/27/2004,Oklahoma State,15,Texas Tech,31,4.0
11/27/2004,Missouri,17,Iowa State,14,5.0
11/27/2004,Mississippi State,3,Mississippi,20,5.0
11/27/2004,UTEP,35,Tulsa,37,-7.0
11/27/2004,U-A-B,21,Southern Miss,26,-1.0
11/27/2004,Tulane,35,Texas Christian,31,14.5
11/27/2004,Virginia,10,Virginia Tech,24,3.5
11/27/2004,Boise State,58,Nevada-Reno,21,-24.5
11/27/2004,Fresno State,62,San Jose State,28,-27.0
11/27/2004,Wake Forest,7,Maryland,13,5.5
11/27/2004,Memphis,31,South Florida,15,-4.0
11/27/2004,Notre Dame,10,Southern Cal,41,24.0
11/27/2004,Northwestern,41,Hawaii,49,-6.0
11/27/2004,Edward Waters,15,Florida Atlantic,49, 
11/27/2004,Florida A+M,23,Florida Intl,40, 
11/29/2004,Louisiana Tech,51,Rice,14,2.5
12/02/2004,Miami-Ohio,27,Toledo,35,1.5
12/04/2004,Virginia Tech,16,Miami-Florida,10,7.0
12/04/2004,Army,13,Navy,42,12.5
12/04/2004,Southern Cal,29,U.C.L.A.,24,-21.0
12/04/2004,Michigan State,38,Hawaii,41,-7.0
12/04/2004,Tennessee,28,Auburn,38,14.0
12/04/2004,California,26,Southern Miss,16,-25.0
12/04/2004,Colorado,3,Oklahoma,42,23.5
12/04/2004,Pittsburgh,43,South Florida,14,-6.0
12/04/2004,Louisville,55,Tulane,7,-31.0
12/04/2004,Florida Intl,10,Florida Atlantic,17,14.0
